time,lon,lat
1474232665,-54.5330,54.3237
1474233741,-54.5323,54.3256
1474234704,-54.5312,54.3274
1474235760,-54.5297,54.3292
1474236716,-54.5282,54.3306
1474237717,-54.5261,54.3319
1474238651,-54.5237,54.3332
1474239398,-54.5230,54.3339
1474239900,-54.5216,54.3344
1474242402,-54.5238,54.3350
1474243390,-54.5237,54.3380
1474244432,-54.5232,54.3409
1474245362,-54.5220,54.3436
1474246438,-54.5207,54.3461
1474247410,-54.5192,54.3487
1474248473,-54.5171,54.3511
1474249443,-54.5153,54.3535
1474250535,-54.5125,54.3556
1474251522,-54.5092,54.3574
1474252579,-54.5066,54.3597
1474253555,-54.5050,54.3619
1474254624,-54.5032,54.3644
1474255614,-54.5015,54.3666
1474256746,-54.4996,54.3685
1474257775,-54.4980,54.3703
1474258869,-54.4965,54.3722
1474259848,-54.4952,54.3742
1474260934,-54.4939,54.3763
1474261979,-54.4930,54.3781
1474262879,-54.4924,54.3795
1474263525,-54.4919,54.3811
1474264828,-54.4916,54.3827
1474265847,-54.4915,54.3847
1474267010,-54.4917,54.3872
1474268045,-54.4925,54.3894
1474269143,-54.4940,54.3911
1474270163,-54.4947,54.3939
1474271336,-54.4958,54.3967
1474272344,-54.4973,54.3992
1474273523,-54.4990,54.4019
1474274586,-54.5013,54.4047
1474275786,-54.5040,54.4074
1474276837,-54.5055,54.4105
1474277894,-54.5071,54.4136
1474278884,-54.5084,54.4168
1474280022,-54.5098,54.4199
1474281056,-54.5106,54.4231
1474282246,-54.5114,54.4266
1474283303,-54.5115,54.4297
1474284333,-54.5117,54.4326
1474285236,-54.5116,54.4352
1474287389,-54.5133,54.4370
1474288477,-54.5105,54.4396
1474289687,-54.5076,54.4422
1474290741,-54.5039,54.4445
1474291850,-54.5000,54.4463
1474292909,-54.4955,54.4480
1474294101,-54.4905,54.4499
1474295167,-54.4860,54.4516
1474296290,-54.4811,54.4528
1474297270,-54.4761,54.4539
1474298364,-54.4706,54.4551
1474299423,-54.4652,54.4563
1474300562,-54.4597,54.4571
1474301618,-54.4544,54.4578
1474302748,-54.4495,54.4583
1474303772,-54.4449,54.4587
1474304897,-54.4408,54.4592
1474305926,-54.4369,54.4598
1474307026,-54.4329,54.4606
1474308084,-54.4295,54.4612
1474310093,-54.4262,54.4594
1474315782,-54.4172,54.4626
1474317708,-54.4166,54.4610
1474339620,-54.3894,54.4806
1474341418,-54.3840,54.4807
1474342174,-54.3808,54.4815
1474343010,-54.3770,54.4825
1474343773,-54.3731,54.4833
1474344285,-54.3693,54.4841
1474344427,-54.3693,54.4840
1474344682,-54.3689,54.4838
1474344908,-54.3679,54.4839
1474345218,-54.3664,54.4840
1474345381,-54.3655,54.4841
1474346325,-54.3617,54.4848
1474347549,-54.3567,54.4856
1474348427,-54.3534,54.4859
1474348956,-54.3507,54.4863
1474349551,-54.3481,54.4868
1474350061,-54.3459,54.4869
1474350620,-54.3434,54.4871
1474351129,-54.3412,54.4872
1474351836,-54.3385,54.4875
1474352588,-54.3359,54.4879
1474353287,-54.3338,54.4882
1474353804,-54.3320,54.4884
1474354231,-54.3306,54.4884
