Time,Lat,Long,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,
2020-03-18 21:30:00,47.28534,-46.79823,41,36,0,1,1540,0.096,13.2,3,1.6,175,13,24,133,1,10,3,7.75,5.75,3.9,0,
2020-03-18 22:00:00,47.28684,-46.7811,24,37,0,1,1530,0.096,13.2,3,1.7,180,13,20,137,1,10,3.2,8,6,4.8,0,
2020-03-18 22:30:00,47.2872,-46.76337,24,38,0,1,1530,0.096,13.2,3,2,180,13,20,137,1,10,2.8,8.25,6.25,3.9,2,
2020-03-18 23:00:00,47.28702,-46.74525,24,39,0,2,1530,0.096,13.2,3,2.3,175,14,19,136,1,10,3.1,9.25,6.75,3.7,1,
2020-03-18 23:30:00,47.28573,-46.72731,24,40,0,1,1530,0.096,13.2,3,2.3,185,14,22,141,1,10,3.5,8,5.75,4.9,0,
2020-03-19 00:00:00,47.28261,-46.70844,40,41,0,1,1540,0.096,13.2,4,2.6,180,15,21,141,1,10,3.3,9.25,7,4.5,1,
2020-03-19 00:30:00,47.27946,-46.68909,24,42,0,1,1530,0.096,13.2,3,2.6,180,12,20,142,1,10,3.3,8,6.5,4.9,0,
2020-03-19 01:00:00,47.27625,-46.67028,24,43,0,1,1530,0.098,13.2,3,2.9,185,15,22,148,1,10,3.4,7.25,5.75,3.9,0,
2020-03-19 01:30:00,47.27091,-46.65177,24,44,0,1,1530,0.1,13.2,4,2.9,190,14,21,155,1,10,3.4,8.5,6.25,4.8,0,
2020-03-19 02:00:00,47.26473,-46.6365,24,45,0,2,1530,0.096,13.2,4,2,235,10,16,181,1,10,3.2,7.5,5.75,3.7,0,
2020-03-19 02:30:00,47.25636,-46.62561,24,46,0,1,1530,0.098,13.2,4,1.8,235,11,15,183,1,10,3.3,7.75,5.25,5,0,
2020-03-19 03:00:00,47.24679,-46.61529,24,47,0,1,1530,0.098,13.2,4,1.1,240,10,13,318,1,10,3.5,10.75,7.5,4.8,1,
2020-03-19 03:30:00,47.24988,-46.61301,26,48,0,1,1530,0.096,13.2,4,0.7,265,8,11,16,1,10,3,8.25,6,4.2,0,
2020-03-19 04:00:00,47.2599,-46.59951,40,49,0,1,1540,0.096,13.2,4,0.3,280,9,12,46,1,10,3.7,10.75,7,5.3,0,
2020-03-19 04:30:00,47.26908,-46.57995,24,50,0,1,1530,0.098,13.2,4,0,280,10,14,43,1,10,3.5,9.75,7.5,4.7,1,
2020-03-19 05:00:00,47.27742,-46.55835,24,51,0,1,1530,0.098,13.2,4,-0.4,300,10,13,50,1,10,3.3,10.25,7.75,4.7,0,
2020-03-19 05:30:00,47.2836,-46.53303,24,52,0,1,1530,0.096,13.2,4,-0.5,305,10,14,54,1,10,2.9,8.25,7,3.7,0,
2020-03-19 06:00:00,47.28849,-46.50909,24,53,0,1,1530,0.096,13.2,4,-0.6,305,10,21,47,1,10,2.9,8.5,7,3.2,0,
2020-03-19 06:30:00,47.29413,-46.48716,24,54,0,1,1530,0.098,13.2,4,-0.8,305,11,16,63,1,10,2.7,7.25,5.25,4.3,0,
2020-03-19 07:00:00,47.29959,-46.46562,24,55,0,1,1530,0.096,13.2,4,-1,305,12,15,45,1,10,2.5,8.5,5.5,3,0,
2020-03-19 07:30:00,47.3067,-46.44897,24,56,0,3,1530,0.098,13.2,4,-0.9,310,11,15,58,1,10,2.9,9,6.5,3.7,0,
2020-03-19 08:00:00,47.31393,-46.43193,40,57,0,1,1540,0.096,13.2,4,-1,310,11,14,59,1,10,2.4,7.5,6,3,0,
2020-03-19 08:30:00,47.3217,-46.41471,24,58,0,1,1530,0.096,13.2,4,-1,310,11,15,54,1,10,2.7,8.5,6,2.9,0,
2020-03-19 09:00:00,47.33226,-46.40415,24,59,0,1,1530,0.098,13.2,4,-1.2,315,11,16,54,1,10,2.6,10,6.5,3.8,0,
2020-03-19 09:30:00,47.34348,-46.39032,24,0,0,1,1530,0.096,13.2,4,-1.2,320,11,15,56,1,10,3,8.75,6,4.5,0,
2020-03-19 10:00:00,47.35395,-46.37763,24,1,0,1,1530,0.096,13.2,4,-0.3,315,11,14,69,1,10,2.8,8.5,6,4.2,1,
2020-03-19 10:30:00,47.36181,-46.3602,24,2,0,1,1530,0.096,13.2,4,-0.8,315,12,15,62,1,10,2.9,8.25,6,3.9,0,
2020-03-19 11:00:00,47.37093,-46.34523,24,3,0,1,1530,0.096,13.3,5,-0.6,320,11,14,67,1,10,2.4,8.5,5.5,3.5,0,
2020-03-19 11:30:00,47.379,-46.32792,40,4,0,1,1540,0.094,13.4,5,-0.7,320,11,15,64,1,10,2.6,7,5.5,3.3,0,
2020-03-19 12:00:00,47.3859,-46.31196,24,5,0,1,1530,0.096,13.4,5,-0.2,325,11,15,68,1,10,2.2,8,5.25,2.7,0,
2020-03-19 12:30:00,47.39328,-46.29171,24,6,0,1,1530,0.092,14,5,-0.2,315,10,13,66,1,10,2.8,9,6.75,3.3,0,
2020-03-19 13:00:00,47.39976,-46.27512,24,7,0,1,1530,0.092,13.6,5,-0.6,320,11,15,71,1,10,2.6,9.5,7,3,5,
2020-03-19 13:30:00,47.40684,-46.25502,40,8,0,1,1540,0.09,14,5,-0.6,315,9,12,240,1,10,2.2,6,5,2.7,0,
2020-03-19 14:00:00,47.39421,-46.27371,24,9,0,1,1530,0.092,14.1,5,-0.6,320,10,13,83,1,10,2.8,8,5.5,3.9,0,
2020-03-19 14:30:00,47.39946,-46.25472,24,10,0,1,1530,0.092,13.7,5,-0.5,325,10,13,79,1,10,2.1,8.75,5.5,2.8,0,
2020-03-19 15:00:00,47.40369,-46.23333,24,11,0,2,1530,0.094,13.7,5,-0.5,325,11,14,83,1,10,2.9,9.25,7,3.6,0,
2020-03-19 15:30:00,47.40834,-46.21317,24,12,0,1,1530,0.092,13.7,5,-0.6,325,10,13,82,1,10,2.3,7,5.5,2.9,0,
2020-03-19 16:00:00,47.41347,-46.19379,40,13,0,1,1540,0.092,14.1,6,-0.8,330,10,12,79,1,10,2.8,9.25,6.5,3.8,0,
2020-03-19 16:30:00,47.41914,-46.17525,24,14,0,1,1530,0.092,13.9,5,-0.8,325,11,13,74,1,10,2.4,9.75,6.5,2.9,0,
2020-03-19 17:00:00,47.42598,-46.15566,24,15,0,1,1530,0.092,14.1,5,-1.1,320,10,13,63,1,10,2.8,7.75,5.25,3.4,0,
2020-03-19 17:30:00,47.4333,-46.13694,24,16,0,1,1530,0.094,13.7,5,-0.9,315,9,11,64,1,10,2.6,8.75,5.25,3.2,0,
2020-03-19 18:00:00,47.44071,-46.1166,24,17,0,1,1530,0.094,13.7,5,-1.4,320,9,12,63,1,10,2.1,7,5.75,2.6,0,
2020-03-19 18:30:00,47.44905,-46.0947,24,18,0,1,1530,0.09,13.9,5,-1.4,320,10,13,69,1,10,2.5,7.5,5.75,3.5,4,
2020-03-19 19:00:00,47.45649,-46.0713,24,19,0,1,1530,0.09,13.9,5,-1.7,315,9,12,30,1,10,2.8,7.75,6.5,3.6,0,
2020-03-19 19:30:00,47.46255,-46.06455,40,20,0,2,1540,0.094,13.7,5,-1.7,310,8,11,27,1,10,2.9,8.25,6.25,3.4,0,
2020-03-19 20:00:00,47.46786,-46.05828,24,21,0,1,1530,0.094,13.8,5,-2,305,8,11,23,1,10,2.7,7,5,4.1,0,
2020-03-19 20:30:00,47.47254,-46.05249,24,22,0,1,1530,0.094,13.5,5,-1.8,310,9,12,21,1,10,2.4,7,5,4.3,3,
2020-03-19 21:00:00,47.47815,-46.04766,24,23,0,1,1530,0.096,13.3,5,-2.2,310,10,13,22,1,10,1.8,6.5,5.25,2.1,0,
2020-03-19 21:30:00,47.4837,-46.04124,24,24,0,1,1530,0.096,13.2,4,-2.1,305,8,11,20,1,10,3.1,9.5,6.5,4.8,4,
2020-03-19 22:00:00,47.4879,-46.03578,40,25,0,1,1540,0.096,13.2,5,-2.1,305,8,12,20,1,10,2.6,7.75,6,3.5,0,
2020-03-19 22:30:00,47.49075,-46.03044,24,26,0,1,1530,0.096,13.2,5,-2.2,310,6,10,23,1,10,2.7,7.75,5.75,3.7,1,
2020-03-19 23:00:00,47.49426,-46.02489,24,27,0,1,1530,0.096,13.2,4,-2.1,305,7,10,14,1,10,2.5,6.75,5.25,2.8,0,
2020-03-19 23:30:00,47.49654,-46.02009,24,28,0,1,1530,0.096,13.2,4,-2.2,305,7,10,18,1,10,2.8,6.75,5.25,3.9,0,
2020-03-20 00:00:00,47.50074,-46.01589,24,29,0,1,1530,0.098,13.2,4,-2,310,6,10,15,1,10,2.2,7,6,2.8,0,
2020-03-20 00:30:00,47.5056,-46.01235,24,30,0,1,1530,0.094,13.2,4,-2.2,295,8,11,11,1,10,2.5,7.5,6,2.8,0,
2020-03-20 01:00:00,47.50983,-46.00911,24,31,0,1,1530,0.094,13.2,4,-2.3,295,7,9,10,1,10,2.7,8.25,6.25,4.1,0,
2020-03-20 01:30:00,47.51394,-46.00662,24,32,0,1,1530,0.098,13.2,4,-2.1,300,7,10,12,1,10,3.4,8,7,4.3,0,
2020-03-20 02:00:00,47.5179,-46.0038,40,33,0,1,1540,0.096,13.2,5,-2.1,295,8,11,10,1,10,2.6,8,5.25,3.8,0,
2020-03-20 02:30:00,47.52129,-46.00104,24,34,0,1,1530,0.098,13.2,4,-1.9,300,7,9,16,1,10,3,7.75,6.25,3.9,1,
2020-03-20 03:00:00,47.52483,-45.99762,24,35,0,1,1530,0.096,13.2,4,-1.9,295,8,11,7,1,10,2.6,7.75,5.5,3.3,0,
2020-03-20 03:30:00,47.53038,-45.99294,24,36,0,1,1530,0.094,13.2,4,-2.2,305,8,12,14,1,10,2.7,9.5,6.5,3.7,0,
2020-03-20 04:00:00,47.53641,-45.98925,24,37,0,1,1530,0.096,13.2,4,-2.5,300,8,11,19,1,10,2.9,8,5.75,3.8,0,
2020-03-20 04:30:00,47.54238,-45.98463,24,38,0,3,1530,0.096,13.2,4,-3.1,315,8,19,23,1,10,2.9,8,6,3.9,0,
2020-03-20 05:00:00,47.5506,-45.98139,24,39,0,1,1530,0.098,13.2,4,-2.9,300,8,12,19,1,10,3,8.5,6.5,3.8,3,
2020-03-20 05:30:00,47.55978,-45.97875,40,40,0,1,1540,0.098,13.2,4,-3,300,9,13,53,1,10,2.7,8,5.5,4,0,
2020-03-20 06:00:00,47.571,-45.95985,24,41,0,1,1530,0.098,13.2,4,-3.1,320,8,11,59,1,10,2.8,8.5,7,3.4,0,
2020-03-20 06:30:00,47.57997,-45.94095,24,42,0,1,1530,0.098,13.2,5,-3,310,9,13,67,1,10,2.7,9,6.25,3.9,1,
2020-03-20 07:00:00,47.58768,-45.92031,24,43,0,1,1530,0.096,13.2,5,-3.2,305,6,9,28,1,10,3.2,9.5,6.75,4.7,4,
2020-03-20 07:30:00,47.59179,-45.91467,24,44,0,4,1530,0.098,13.2,4,-3.2,310,7,9,26,1,10,2.8,7.5,5.5,4,0,
2020-03-20 08:00:00,47.5953,-45.90729,40,45,0,1,1540,0.096,13.2,5,-3,330,6,9,27,1,10,2.7,8.25,6.25,3.5,0,
2020-03-20 08:30:00,47.59968,-45.90111,24,46,0,1,1530,0.096,13.2,4,-2.6,335,6,9,24,1,10,2.7,8.25,5.75,3.6,0,
2020-03-20 09:00:00,47.60391,-45.89457,24,47,0,1,1530,0.096,13.2,4,-2.8,315,7,10,34,1,10,2.2,8.5,5.75,2.4,2,
2020-03-20 09:30:00,47.60703,-45.88689,24,48,0,1,1530,0.098,13.2,4,-2.5,320,7,10,29,1,10,2.6,8.25,5.75,3.3,0,
2020-03-20 10:00:00,47.61054,-45.88134,24,49,0,2,1530,0.098,13.2,4,-2.2,320,6,9,30,1,10,2.2,7.75,5.5,3,0,
2020-03-20 10:30:00,47.61387,-45.87528,24,50,0,1,1530,0.096,13.2,4,-1.8,325,6,9,39,1,10,3,8.5,6,4.6,0,
2020-03-20 11:00:00,47.61615,-45.8685,24,51,0,2,1530,0.098,13.4,4,-1.4,320,6,9,34,1,10,2.5,9,6.25,2.8,0,
2020-03-20 11:30:00,47.61747,-45.86172,24,52,0,3,1530,0.094,13.7,4,-1,305,6,9,20,1,10,2.9,9.25,7,3.3,3,
2020-03-20 12:00:00,47.61927,-45.85614,40,53,0,1,1540,0.096,13.4,5,-1.2,290,6,8,8,1,10,3,8,7.25,4,0,
2020-03-20 12:30:00,47.62287,-45.85371,24,54,0,1,1530,0.092,13.8,5,-1.1,285,6,8,3,1,10,3.2,8.75,7,5.4,0,
2020-03-20 13:00:00,47.62647,-45.85266,24,55,0,1,1530,0.096,13.6,5,-0.9,280,6,8,1,1,10,2.6,9,6,3.4,0,
2020-03-20 13:30:00,47.62953,-45.85179,24,56,0,1,1530,0.094,13.7,5,-1,275,7,9,354,1,10,2.5,7.75,5.75,3.4,0,
2020-03-20 14:00:00,47.63325,-45.85254,24,57,0,2,1530,0.092,13.7,5,-0.9,265,6,8,343,1,10,2.5,7,5.5,3.2,0,
2020-03-20 14:30:00,47.63619,-45.85389,24,58,0,1,1530,0.094,13.7,5,-1.1,275,6,7,354,1,10,2.6,8.75,6.75,3.2,0,
2020-03-20 15:00:00,47.6388,-45.85452,24,59,0,2,1530,0.09,14,6,-1.1,265,6,8,343,1,10,2.1,8.25,5,3.4,0,
2020-03-20 15:30:00,47.64099,-45.8559,40,0,0,1,1540,0.092,13.7,6,-0.7,255,6,7,328,1,10,2.7,8.5,6.5,4.4,0,
2020-03-20 16:00:00,47.64279,-45.85668,24,1,0,1,1530,0.094,13.7,6,-0.6,260,5,7,335,1,10,2.5,7.5,6.5,3.3,0,
2020-03-20 16:30:00,47.6451,-45.85965,24,2,0,1,1530,0.092,13.7,6,-0.7,255,6,8,331,1,10,2.1,9.25,6.25,2.7,0,
2020-03-20 17:00:00,47.6478,-45.86349,24,3,0,1,1530,0.09,14.1,6,-0.2,250,6,7,0,1,10,2.5,8.75,6.25,3.3,0,
2020-03-20 17:30:00,47.65671,-45.86538,24,4,0,3,1530,0.094,13.7,6,-0.2,250,6,8,8,1,10,2.7,8.25,6.5,3.1,0,
2020-03-20 18:00:00,47.66613,-45.86745,40,5,0,2,1540,0.094,13.7,6,-0.3,235,6,8,339,1,10,2.8,8.25,6,3.6,0,
2020-03-20 18:30:00,47.6757,-45.87018,24,6,0,1,1530,0.092,13.8,6,-0.1,235,6,8,345,1,10,2.8,9.25,6,3.7,0,
2020-03-20 19:00:00,47.68593,-45.87744,24,7,0,1,1530,0.092,13.9,5,-0.5,220,6,9,344,1,10,2.5,7.75,6.5,2.8,0,
2020-03-20 19:30:00,47.69574,-45.88653,24,8,0,1,1530,0.094,14,5,-0.7,220,7,9,326,1,10,2.6,7.75,6,3.2,0,
2020-03-20 20:00:00,47.7048,-45.8979,24,9,0,1,1530,0.094,13.6,5,-1.1,220,7,9,323,1,10,2.5,7.25,5.25,3.3,0,
2020-03-20 20:30:00,47.71347,-45.90891,24,10,0,1,1530,0.094,13.6,5,-0.9,230,7,9,352,1,10,2.6,9.5,7,4.1,1,
2020-03-20 21:00:00,47.724,-45.91896,24,11,0,1,1530,0.096,13.3,5,-1,215,8,10,331,1,10,2.2,7.75,4.75,3.1,0,
2020-03-20 21:30:00,47.73354,-45.93261,24,12,0,3,1530,0.096,13.2,5,-1,210,8,10,323,1,10,2.2,7.75,5,3.1,0,
2020-03-20 22:00:00,47.74422,-45.95076,40,13,0,1,1540,0.096,13.2,5,-1,205,7,10,122,1,10,2.3,8.5,6,2.8,0,
2020-03-20 22:30:00,47.74128,-45.93174,24,14,0,1,1530,0.094,13.2,5,-1,210,8,11,127,1,10,2.4,10.25,6.5,2.7,0,
2020-03-20 23:00:00,47.73795,-45.91236,24,15,0,1,1530,0.096,13.2,5,-0.8,205,8,10,124,1,10,3,10.75,7.75,3.6,0,
2020-03-20 23:30:00,47.73735,-45.89262,24,16,0,1,1530,0.096,13.2,5,-0.6,200,8,11,127,1,10,2.5,9,6.75,3.3,0,
2020-03-21 00:00:00,47.73558,-45.87294,24,17,0,1,1530,0.094,13.2,5,-0.6,195,9,11,123,1,10,1.9,6.75,5.25,2.3,0,
2020-03-21 00:30:00,47.73414,-45.85302,24,18,0,1,1530,0.094,13.2,5,-0.5,185,9,12,117,1,10,2.2,8,6.25,2.4,0,
2020-03-21 01:00:00,47.73387,-45.83145,24,19,0,1,1530,0.098,13.2,5,-0.1,190,9,11,119,1,10,2.1,7.25,4.75,2.7,0,
2020-03-21 01:30:00,47.73372,-45.80823,24,20,0,1,1530,0.096,13.2,5,-0.3,190,8,13,126,1,10,2.2,8,5.25,3.2,0,
2020-03-21 02:00:00,47.73423,-45.78399,40,21,0,1,1540,0.096,13.2,5,-0.2,180,11,22,124,1,10,2.3,7.5,5.75,3.2,0,
2020-03-21 02:30:00,47.73558,-45.75774,24,22,0,1,1530,0.096,13.2,5,-0.1,185,11,19,129,1,10,2,7.25,5,3,1,
2020-03-21 03:00:00,47.73474,-45.73305,24,23,0,1,1530,0.098,13.2,5,0,180,12,17,277,1,10,1.9,7,5.25,2.8,0,
2020-03-21 03:30:00,47.73498,-45.75693,24,24,0,1,1530,0.098,13.2,5,0,185,12,18,142,1,10,2.4,6,5,3.3,0,
2020-03-21 04:00:00,47.73483,-45.7443,24,25,0,1,1530,0.096,13.2,5,0.2,185,12,19,146,1,10,2.1,6,4.5,2.9,0,
2020-03-21 04:30:00,47.73471,-45.73137,24,26,0,1,1530,0.098,13.2,5,0.5,175,14,20,139,1,10,2.4,6.25,4.75,3.3,0,
2020-03-21 05:00:00,47.73597,-45.71817,24,27,0,1,1530,0.098,13.2,5,0.8,180,13,18,141,1,10,2.3,5.75,5,3.1,0,
2020-03-21 05:30:00,47.73642,-45.70518,40,28,0,1,1540,0.098,13.2,5,0.9,185,14,19,142,1,10,2.7,6.25,5,4,0,
2020-03-21 06:00:00,47.7381,-45.69288,24,29,0,1,1530,0.098,13.2,5,1.1,175,15,20,136,1,10,3,6.5,5.5,3.6,0,
2020-03-21 06:30:00,47.74032,-45.67899,24,30,0,4,1530,0.098,13.2,5,1.4,175,15,21,134,1,10,2.7,5.75,4.75,3.8,0,
2020-03-21 07:00:00,47.74272,-45.66432,24,31,0,1,1530,0.096,13.2,5,1.5,180,14,20,135,1,10,2.8,8.5,6,4.1,1,
2020-03-21 07:30:00,47.74497,-45.64815,24,32,0,1,1530,0.094,13.2,5,1.7,185,15,21,136,1,10,3.1,7.25,5.75,3.9,1,
2020-03-21 08:00:00,47.74821,-45.63222,40,33,0,1,1540,0.098,13.2,5,1.9,180,15,21,134,1,10,3.4,6.5,5.5,5.9,0,
2020-03-21 08:30:00,47.75121,-45.61452,24,34,0,1,1530,0.098,13.2,5,2.1,185,16,22,135,1,10,3.3,7.5,6.25,4.2,2,
2020-03-21 09:00:00,47.75463,-45.59736,24,35,0,1,1530,0.098,13.2,5,2.4,185,15,21,138,1,10,3.1,6.75,5.5,3.9,0,
2020-03-21 09:30:00,47.75772,-45.58029,24,36,0,2,1530,0.098,13.2,5,2.7,190,15,21,143,1,10,3.9,7.5,6,4.6,3,
2020-03-21 10:00:00,47.75949,-45.56391,26,37,0,1,1530,0.096,13.2,5,2.7,190,15,23,139,1,10,3.6,8.5,7,4.5,0,
2020-03-21 10:30:00,47.76369,-45.54885,40,38,0,2,1540,0.098,13.2,5,3,195,16,24,140,1,10,3.9,8,5.5,5.7,0,
2020-03-21 11:00:00,47.76711,-45.53361,24,39,0,1,1530,0.098,13.2,5,3.2,195,16,30,141,1,10,3.9,7.75,5.75,5.5,0,
2020-03-21 11:30:00,47.76822,-45.51546,24,40,0,1,1530,0.096,13.2,5,3.3,195,17,30,144,1,10,4.4,7.75,6.25,5.6,1,
2020-03-21 12:00:00,47.76837,-45.49695,24,41,0,1,1530,0.096,13.2,5,3.6,200,18,34,145,1,10,6.2,8.5,7.5,7.9,1,
2020-03-21 12:30:00,47.76786,-45.47916,24,42,0,1,1530,0.098,13.2,5,3.2,200,19,45,149,1,10,5.1,9.75,8,6.4,4,
2020-03-21 13:00:00,47.7702,-45.468,24,43,0,2,1530,0.096,13.2,5,4,205,18,39,154,1,10,5.4,8.25,7,7.2,1,
2020-03-21 13:30:00,47.76693,-45.4497,40,44,0,1,1540,0.096,13.2,5,4.2,215,19,34,159,1,10,4.8,9.25,6.75,6.4,3,
2020-03-21 14:00:00,47.76198,-45.43248,24,45,0,1,1530,0.096,13.2,5,4.2,225,19,30,163,1,10,6.3,8.5,6.75,7.7,2,
2020-03-21 14:30:00,47.75598,-45.41631,24,46,0,1,1530,0.098,13.2,5,4.5,225,19,37,167,1,10,4.8,9.25,7,5.6,0,
2020-03-21 15:00:00,47.75151,-45.40341,24,47,0,1,1530,0.096,13.2,5,4.5,210,19,26,188,1,10,6,10.75,7.75,7.3,5,
2020-03-21 15:30:00,47.74869,-45.39459,24,48,0,1,1530,0.098,13.2,5,4.5,210,19,28,169,1,10,5.1,7.5,6.5,6.7,3,
2020-03-21 16:00:00,47.7417,-45.37968,40,49,0,1,1540,0.096,13.3,5,4.3,210,18,24,172,1,10,4.9,10,7,5.4,6,
2020-03-21 16:30:00,47.73354,-45.36627,24,50,0,1,1530,0.096,13.3,5,4.4,210,19,26,173,1,10,5.3,9.5,6.5,8,0,
2020-03-21 17:00:00,47.72451,-45.35409,24,51,0,1,1530,0.096,13.2,5,4.4,215,18,25,180,1,10,5.5,10,8.25,6.3,6,
2020-03-21 17:30:00,47.71545,-45.34257,24,52,0,4,1530,0.096,13.2,5,4.4,220,17,23,182,1,10,6.3,11.5,9,9,1,
2020-03-21 18:00:00,47.70837,-45.3324,24,53,0,2,1530,0.098,13.2,5,4.1,225,15,22,295,1,10,5.7,10.25,7.25,8.1,0,
2020-03-21 18:30:00,47.71404,-45.34083,27,54,0,1,1530,0.096,13.2,5,4.2,230,14,19,299,1,10,5.5,8,7.5,8.5,3,
2020-03-21 19:00:00,47.71905,-45.35379,41,55,0,1,1540,0.096,13.2,5,4,235,14,18,300,1,10,6.7,9.5,7.5,9.4,0,
2020-03-21 19:30:00,47.72397,-45.36747,24,56,0,1,1530,0.096,13.2,5,3.7,230,12,17,304,1,10,6.6,10.5,8,8.7,0,
2020-03-21 20:00:00,47.7294,-45.38031,24,57,0,1,1530,0.096,13.2,5,3.4,245,13,19,310,1,10,5.9,9.75,7.25,8.3,0,
2020-03-21 20:30:00,47.73585,-45.39336,24,58,0,2,1530,0.094,13.2,5,3,235,12,16,308,1,10,5.5,9.75,6.75,7.1,0,
2020-03-21 21:00:00,47.74107,-45.40668,24,59,0,1,1530,0.098,13.2,5,2.7,235,11,16,303,1,10,5.5,10.5,7,7.2,0,
2020-03-21 21:30:00,47.74533,-45.41823,24,0,0,1,1530,0.096,13.1,5,2.6,230,12,16,297,1,10,5.2,10.75,7.25,6.8,2,
2020-03-21 22:00:00,47.74983,-45.43122,40,1,0,1,1540,0.096,13.2,5,2.3,230,12,16,299,1,10,5.2,9.5,7.5,7.8,2,
2020-03-21 22:30:00,47.75511,-45.44331,24,2,0,1,1530,0.096,13.2,5,2.1,240,13,17,312,1,10,4.7,8.5,7,7.5,0,
2020-03-21 23:00:00,47.76243,-45.45309,24,3,0,2,1530,0.094,13.2,5,1.5,250,14,18,321,1,10,4.3,10,7.25,5.3,2,
2020-03-21 23:30:00,47.7702,-45.45807,35,4,0,1,1540,0.096,13.2,5,1.1,255,13,18,321,1,10,5.1,9.75,7,6.4,2,
2020-03-22 00:00:00,47.77734,-45.46143,24,5,0,1,1530,0.096,13.1,5,0.9,260,13,17,346,1,10,5.9,12.75,7.5,8,3,
2020-03-22 00:30:00,47.79321,-45.46779,24,6,0,2,1530,0.098,13.1,5,0.8,255,13,17,346,1,10,6,10.25,7.75,7.4,0,
2020-03-22 01:00:00,47.81076,-45.47358,24,7,0,1,1530,0.098,13.1,5,0.5,255,13,17,200,1,10,5.4,8.75,7.25,6.5,1,
2020-03-22 01:30:00,47.80551,-45.46275,40,8,0,3,1540,0.094,13.1,5,0.4,260,12,17,197,1,10,5.1,8.25,7.75,7.2,2,
2020-03-22 02:00:00,47.78904,-45.4569,24,9,0,1,1530,0.098,13.1,5,0.2,270,13,16,3,1,10,4.9,9.5,7,7,0,
2020-03-22 02:30:00,47.80509,-45.4563,24,10,0,1,1530,0.098,13.1,5,0,270,13,17,357,1,10,5.8,10.75,7.75,6.5,0,
2020-03-22 03:00:00,47.82399,-45.45558,24,11,0,1,1530,0.094,13.1,5,0,270,12,16,358,1,10,5.3,8.75,7,7.7,1,
2020-03-22 03:30:00,47.84193,-45.45492,24,12,0,1,1530,0.098,13.1,5,-0.2,275,13,17,2,1,10,4.6,11.75,7.25,5.8,3,
2020-03-22 04:00:00,47.85972,-45.44973,40,13,0,1,1540,0.098,13.1,5,-0.3,275,12,16,360,1,10,5,9,6.75,6.1,0,
2020-03-22 04:30:00,47.87814,-45.44829,24,14,0,1,1530,0.098,13.1,5,-0.7,270,12,16,360,1,10,3.7,10,6,4.5,3,
2020-03-22 05:00:00,47.89719,-45.44514,24,15,0,1,1530,0.098,13.1,5,-0.8,280,11,16,2,1,10,3.9,10.5,7,4.7,5,
2020-03-22 05:30:00,47.916,-45.4434,24,16,0,1,1530,0.098,13.1,5,-0.9,270,12,17,0,1,10,4.4,8.25,7.75,5.9,5,
2020-03-22 06:00:00,47.93505,-45.44271,24,17,0,1,1530,0.098,13.1,4,-1,275,12,16,8,1,10,3.6,7.5,5.25,5.2,0,
2020-03-22 06:30:00,47.9541,-45.43887,24,18,0,1,1530,0.098,13.1,5,-1.1,280,12,17,8,1,10,4.2,12.75,8.75,5,3,
2020-03-22 07:00:00,47.97261,-45.43602,24,19,0,1,1530,0.098,13.1,5,-1.2,270,12,15,9,1,10,4.8,8.75,6.5,7.4,0,
2020-03-22 07:30:00,47.99166,-45.43308,58,20,0,1,1560,0.096,13.1,5,-1,265,11,15,356,1,10,4.6,8.25,6.5,5.7,6,
2020-03-22 08:00:00,48.00945,-45.43362,24,21,0,2,1530,0.098,13.1,5,-1.5,270,11,14,1,1,10,4.2,9.5,6,7.2,0,
2020-03-22 08:30:00,48.02556,-45.42948,24,22,0,1,1530,0.098,13.1,5,-1.2,275,11,15,17,1,10,3.9,7,6.25,4.9,0,
2020-03-22 09:00:00,48.04167,-45.42525,24,23,0,1,1530,0.098,13.1,5,-1.4,265,10,14,356,1,10,3.6,9,7,6.7,4,
2020-03-22 09:30:00,48.05736,-45.42435,24,24,0,1,1530,0.098,13.1,4,-1.8,270,12,20,9,1,10,5.2,10,7,6.5,4,
2020-03-22 10:00:00,48.07446,-45.42348,40,25,0,1,1540,0.094,13.1,5,-1.8,270,11,15,15,1,10,4.7,9.25,7.75,6.1,4,
2020-03-22 10:30:00,48.09285,-45.41733,24,26,0,1,1530,0.098,13.1,5,-1.8,265,12,17,8,1,10,5.4,10.5,7,8.5,1,
2020-03-22 11:00:00,48.10866,-45.41373,24,27,0,1,1530,0.098,13.2,5,-1.9,280,10,13,15,1,10,3.8,9.25,7.5,4.5,3,
2020-03-22 11:30:00,48.12339,-45.40755,24,28,0,2,1530,0.096,13.2,5,-1.9,265,11,14,360,1,10,4.3,8,5.75,6.4,0,
2020-03-22 12:00:00,48.1389,-45.40611,24,29,0,2,1530,0.096,13.2,5,-2,270,8,12,7,1,10,3.9,8.75,6.75,6,0,
2020-03-22 12:30:00,48.15312,-45.40404,24,30,0,1,1530,0.096,13.3,4,-1.9,275,10,19,9,1,10,4.7,8,7.25,7.4,1,
2020-03-22 13:00:00,48.16767,-45.40377,24,31,0,2,1530,0.096,13.3,5,-1.9,270,10,13,11,1,10,4.9,10.75,8.25,5.6,2,
