time,lat,lon,TTFF,Count,Commands,TxTries,ONT,I,V,Temperature,AirmarAirTemp,AirmarWindDirection,AirmarWindSpeed,AirmarWindGust,AirmarHeading,AirmarAirFix,MOSE_OnMin,Hs,Ts,T0,Hmax,Err,Unnamed: 23
20200305_200000,47.52105,-52.16028,62.0,9,0,2,1260,0.018000000000000002,13.5,1,-1.8,0.0,14.0,14.0,173.0,0.0,10.0,3.1,7.25,5.75,4.2,0.0
20200305_203000,47.50698,-52.141020000000005,26.0,10,0,1,1230,0.018000000000000002,13.4,0,-1.8,0.0,10.0,10.0,171.0,0.0,10.0,3.6,8.0,6.75,4.1,0.0
20200305_210000,47.493179999999995,-52.120979999999996,26.0,11,0,1,1230,0.018000000000000002,13.4,0,-1.8,0.0,14.0,14.0,164.0,0.0,10.0,3.6,9.0,7.25,4.2,0.0
20200305_213000,47.47935,-52.09998,26.0,12,0,1,1230,0.018000000000000002,13.3,0,-1.8,0.0,15.0,15.0,171.0,0.0,10.0,3.4,9.0,7.0,4.3,0.0
20200305_220000,47.4636,-52.08108,26.0,13,0,1,1230,0.018000000000000002,13.3,0,-2.0,0.0,9.0,9.0,168.0,0.0,10.0,3.8,7.25,6.25,5.2,0.0
20200305_223000,47.4474,-52.06113,26.0,14,0,1,1230,0.018000000000000002,13.2,0,-2.1,0.0,12.0,12.0,188.0,0.0,10.0,3.8,10.75,6.5,5.4,1.0
20200305_230000,47.43138,-52.04781,26.0,15,0,1,1230,0.018000000000000002,13.2,0,-2.1,0.0,17.0,17.0,188.0,0.0,10.0,4.3,9.25,7.0,6.4,2.0
20200305_233000,47.41437,-52.0371,42.0,16,0,1,1240,0.018000000000000002,13.2,1,-2.2,0.0,14.0,14.0,350.0,0.0,10.0,5.1,10.0,8.25,7.7,5.0
20200306_000000,47.43078,-52.04403,26.0,17,0,1,1230,0.018000000000000002,13.2,0,-2.3,0.0,12.0,12.0,354.0,0.0,10.0,3.8,9.75,6.75,7.1,1.0
20200306_003000,47.448,-52.04844,26.0,18,0,1,1230,0.018000000000000002,13.2,0,-2.3,0.0,14.0,14.0,339.0,0.0,10.0,3.8,9.25,7.0,4.6,0.0
