lon,lat,u,v,time
-50.264520000000005,53.4468333,,,20140705_205800
-50.2644917,53.446851699999996,,,20140705_205800
-50.2645,53.446858299999995,,,20140705_205810
-50.2644583,53.4468767,,,20140705_205810
-50.264456700000004,53.44688829999999,,,20140705_205820
-50.264435,53.446909999999995,,,20140705_205820
-50.264425,53.446921700000004,,,20140705_205830
-50.264393299999995,53.446943299999994,,,20140705_205830
-50.259201700000006,53.45087829999999,-0.0380589,-0.00980698,20140705_212330
-50.25919329999999,53.450886700000005,,,20140705_212330
-50.2591683,53.450901699999996,,,20140705_212340
-50.259159999999994,53.45091,,,20140705_212340
-50.25914,53.450915,,,20140705_212350
-50.25914,53.450933299999996,,,20140705_212350
-50.2591033,53.4509433,,,20140705_212400
-50.25908,53.4509433,,,20140705_212400
-50.2590583,53.45098,,,20140705_212400
-50.25905170000001,53.4509733,,,20140705_212410
-50.25902670000001,53.4509767,,,20140705_212410
-50.259001700000006,53.45098170000001,,,20140705_212420
-50.258976700000005,53.450984999999996,,,20140705_212430
-50.2589783,53.45101170000001,,,20140705_212430
-50.258931700000005,53.45103,,,20140705_212440
-50.25888,53.45105,,,20140705_212440
-50.25882670000001,53.451068299999996,,,20140705_212450
-50.2588717,53.45108670000001,,,20140705_212450
-50.258818299999994,53.451094999999995,,,20140705_212500
-50.25875,53.4511233,,,20140705_212500
-50.258636700000004,53.45115,,,20140705_212500
-50.258546700000004,53.451159999999994,,,20140705_212510
-50.2584583,53.45117,,,20140705_212520
-50.258368299999994,53.45118000000001,,,20140705_212520
-50.25828,53.451190000000004,,,20140705_212530
-50.25819,53.4512,,,20140705_212530
-50.258101700000005,53.451209999999996,,,20140705_212540
-50.294751700000006,53.4793517,,,20140706_001540
-50.294755,53.4793417,,,20140706_001540
-50.29475,53.479330000000004,,,20140706_001550
-50.294734999999996,53.479318299999996,,,20140706_001550
-50.29473170000001,53.4793167,,,20140706_001550
-50.29472,53.4793017,,,20140706_001610
-50.2947333,53.4792983,,,20140706_001610
-50.29472,53.47928829999999,,,20140706_001620
-50.2947183,53.47928670000001,,,20140706_001620
-50.2947,53.47928829999999,,,20140706_001630
-50.2947,53.4792833,,,20140706_001630
-50.2946783,53.4792833,,,20140706_001630
-50.29467,53.4792767,,,20140706_001640
-50.294655,53.47926999999999,,,20140706_001640
-50.292648299999996,53.47718670000001,-0.07958539999999999,0.0247548,20140706_004040
-50.292645,53.477188299999995,,,20140706_004040
-50.292635,53.4771817,,,20140706_004050
-50.29262670000001,53.477169999999994,,,20140706_004050
-50.29262,53.47716170000001,,,20140706_004100
-50.2926167,53.477146700000006,,,20140706_004100
-50.292603299999996,53.47714499999999,,,20140706_004110
-50.2926083,53.4771317,,,20140706_004110
-50.292625,53.4771017,,,20140706_004110
-50.292629999999996,53.477118299999994,,,20140706_004120
-50.292601700000006,53.4770983,,,20140706_004130
-50.2925467,53.477053299999994,,,20140706_004130
-50.292555,53.47708170000001,,,20140706_004140
-50.2924033,53.4769733,,,20140706_004140
-50.2924367,53.477011700000006,,,20140706_004150
-50.2924983,53.477015,,,20140706_004150
-50.29253,53.4770417,,,20140706_004200
-50.29254,53.4770167,,,20140706_004200
-50.29252,53.477006700000004,,,20140706_004200
-50.29251,53.47699,,,20140706_004210
-50.2925,53.4769733,,,20140706_004210
-50.29249,53.4769567,,,20140706_004220
-50.29248,53.47694,,,20140706_004230
-50.292468299999996,53.4769233,,,20140706_004230
-50.325546700000004,53.5098983,,,20140706_033130
-50.32557,53.5099017,,,20140706_033140
-50.32557,53.50991170000001,,,20140706_033150
-50.325591700000004,53.5099067,,,20140706_033150
-50.3256117,53.50990329999999,,,20140706_033200
-50.325645,53.5099267,,,20140706_033200
-50.325685,53.509925,,,20140706_033210
-50.32569829999999,53.5099267,,,20140706_033210
-50.3257283,53.509919999999994,,,20140706_033220
-50.32575,53.509925,,,20140706_033230
-50.325759999999995,53.50992170000001,,,20140706_033230
-50.32578,53.5099267,,,20140706_033240
-50.325804999999995,53.509925,,,20140706_033240
-50.325825,53.50992170000001,,,20140706_033250
-50.3292733,53.510015,-0.0721859,0.048806699999999995,20140706_034540
-50.329285,53.5100167,,,20140706_034550
-50.3293333,53.510006700000005,,,20140706_034600
-50.32935,53.50999670000001,,,20140706_034610
-50.329376700000005,53.5099933,,,20140706_034610
-50.329415000000004,53.510008299999996,,,20140706_034620
-50.32938,53.51001,,,20140706_034620
-50.3294133,53.510008299999996,,,20140706_034630
-50.32946,53.5100167,,,20140706_034630
-50.3294967,53.51002,,,20140706_034640
-50.329536700000006,53.510008299999996,,,20140706_034640
-50.3295783,53.510006700000005,,,20140706_034640
-50.3295883,53.51003829999999,,,20140706_034650
-50.32954829999999,53.510028299999995,,,20140706_034700
-50.3295533,53.51000500000001,,,20140706_034700
-50.3295867,53.5099983,,,20140706_034710
-50.3296083,53.509975,,,20140706_034710
-50.3296367,53.50997829999999,,,20140706_034720
-50.329673299999996,53.5099733,,,20140706_034720
-50.32971,53.509969999999996,,,20140706_034730
-50.32967670000001,53.50996329999999,,,20140706_034730
-50.329695,53.50993670000001,,,20140706_034730
-50.3296983,53.509976699999996,,,20140706_034740
-50.3297033,53.509986700000006,,,20140706_034740
-50.3297083,53.509994999999996,,,20140706_034750
-50.329713299999995,53.51000500000001,,,20140706_034800
-50.329718299999996,53.510015,,,20140706_034800
-50.3297233,53.510025,,,20140706_034810
-50.356306700000005,53.5398583,,,20140706_063900
-50.3563183,53.5398767,,,20140706_063900
-50.356334999999994,53.5399083,,,20140706_063910
-50.356345000000005,53.539925,,,20140706_063910
-50.356356700000006,53.53993829999999,,,20140706_063920
-50.356375,53.539975,,,20140706_063930
-50.35639329999999,53.5399933,,,20140706_063930
-50.356401700000006,53.5400083,,,20140706_063940
-50.35642670000001,53.540021700000004,,,20140706_063940
-50.356418299999994,53.540043299999994,,,20140706_063950
-50.356441700000005,53.5400567,,,20140706_063950
-50.3564467,53.5400833,,,20140706_064000
-50.356468299999996,53.5401017,,,20140706_064000
-50.3564817,53.540119999999995,,,20140706_064000
-50.35733,53.5417733,-0.0425712,0.00419477,20140706_064720
-50.357356700000004,53.5417733,,,20140706_064730
-50.3573683,53.54178670000001,,,20140706_064730
-50.35737329999999,53.54181,,,20140706_064740
-50.35739829999999,53.5418233,,,20140706_064740
-50.357385,53.54184,,,20140706_064750
-50.357409999999994,53.54185329999999,,,20140706_064750
-50.357415,53.5418733,,,20140706_064750
-50.357434999999995,53.541903299999994,,,20140706_064800
-50.35743,53.5419233,,,20140706_064800
-50.357434999999995,53.54193000000001,,,20140706_064810
-50.357445,53.5419333,,,20140706_064820
-50.35745,53.54196170000001,,,20140706_064820
-50.35745670000001,53.54198,,,20140706_064830
-50.3574633,53.542,,,20140706_064830
-50.357401700000004,53.5420583,,,20140706_064840
-50.35747670000001,53.54203670000001,,,20140706_064840
-50.3574833,53.54204670000001,,,20140706_064840
-50.357495,53.5420583,,,20140706_064850
-50.3575283,53.542055000000005,,,20140706_064850
-50.35757329999999,53.542085,,,20140706_064900
-50.357536700000004,53.5421217,,,20140706_064910
-50.3575517,53.54213000000001,,,20140706_064910
-50.357543299999996,53.54212,,,20140706_064920
-50.3575567,53.54213829999999,,,20140706_064920
-50.357543299999996,53.542178299999996,,,20140706_064930
-50.357561700000005,53.5421983,,,20140706_064930
-50.357588299999996,53.54221170000001,,,20140706_064940
-50.3576167,53.542225,,,20140706_064940
-50.3576433,53.54223670000001,,,20140706_064940
-50.35767,53.54225,,,20140706_064950
-50.3576967,53.542263299999995,,,20140706_064950
-50.3864517,53.564275,,,20140706_093830
-50.3864283,53.56429670000001,,,20140706_093840
-50.38640170000001,53.564319999999995,,,20140706_093840
-50.386390000000006,53.564331700000004,,,20140706_093850
-50.38635,53.56437,,,20140706_093900
-50.3863217,53.56438829999999,,,20140706_093900
-50.386306700000006,53.5644017,,,20140706_093910
-50.3862683,53.564425,,,20140706_093910
-50.38625,53.56443829999999,,,20140706_093920
-50.3862267,53.56446,,,20140706_093920
-50.386225,53.56446329999999,,,20140706_093930
-50.386205,53.5644817,,,20140706_093930
-50.3861833,53.564494999999994,,,20140706_093930
-50.3861633,53.5645083,,,20140706_093940
-50.3846833,53.5659483,-0.060796800000000005,-0.0704017,20140706_094620
-50.38464329999999,53.56597829999999,,,20140706_094630
-50.384625,53.56599,,,20140706_094630
-50.384623299999994,53.566005000000004,,,20140706_094640
-50.3846,53.566025,,,20140706_094640
-50.3845967,53.5660433,,,20140706_094650
-50.3845717,53.5660667,,,20140706_094700
-50.38454829999999,53.5660917,,,20140706_094700
-50.3845517,53.56608829999999,,,20140706_094710
-50.3845283,53.566109999999995,,,20140706_094710
-50.38451,53.56614329999999,,,20140706_094720
-50.3844967,53.56614329999999,,,20140706_094720
-50.3844717,53.5661567,,,20140706_094730
-50.3844467,53.56616999999999,,,20140706_094730
-50.384398299999994,53.566171700000005,,,20140706_094730
-50.384356700000005,53.566175,,,20140706_094740
-50.384315,53.5661767,,,20140706_094740
-50.3842733,53.56618,,,20140706_094750
-50.3844033,53.56629670000001,,,20140706_094800
-50.384370000000004,53.5663667,,,20140706_094800
-50.38434829999999,53.5664267,,,20140706_094810
-50.3843267,53.56648829999999,,,20140706_094810
-50.384305,53.5665483,,,20140706_094820
-50.3842833,53.56661,,,20140706_094820
-50.38426,53.566669999999995,,,20140706_094820
-50.414640000000006,53.588285,,,20140706_123640
-50.4146167,53.588285,,,20140706_123650
-50.414595,53.588294999999995,,,20140706_123650
-50.414575,53.5882983,,,20140706_123650
-50.414559999999994,53.58828670000001,,,20140706_123700
-50.4145383,53.5883017,,,20140706_123700
-50.4144917,53.588311700000006,,,20140706_123710
-50.414465,53.58832829999999,,,20140706_123720
-50.414423299999996,53.588331700000005,,,20140706_123720
-50.414356700000006,53.5883483,,,20140706_123730
-50.414315,53.588356700000006,,,20140706_123730
-50.414288299999996,53.588365,,,20140706_123740
-50.414255,53.588365,,,20140706_123750
-50.414225,53.58837,,,20140706_123750
-50.4033917,53.590065,-0.09197260000000002,-0.0672023,20140706_131140
-50.403375,53.590056700000005,,,20140706_131150
-50.403336700000004,53.590065,,,20140706_131150
-50.40332670000001,53.59005500000001,,,20140706_131200
-50.403290000000005,53.590065,,,20140706_131200
-50.403285,53.59006329999999,,,20140706_131200
-50.403315,53.59007,,,20140706_131210
-50.4033467,53.5900767,,,20140706_131210
-50.403205,53.590075,,,20140706_131220
-50.403165,53.59008829999999,,,20140706_131230
-50.40315,53.5900733,,,20140706_131230
-50.4031083,53.590078299999995,,,20140706_131240
-50.4030783,53.5900667,,,20140706_131240
-50.40307670000001,53.5900933,,,20140706_131250
-50.4030583,53.590090000000004,,,20140706_131250
-50.4030383,53.5901233,,,20140706_131250
-50.403008299999996,53.59011329999999,,,20140706_131300
-50.4029967,53.5901083,,,20140706_131300
-50.4029683,53.590105,,,20140706_131310
-50.4029417,53.590096700000004,,,20140706_131320
-50.40292,53.590103299999996,,,20140706_131320
-50.4028967,53.590103299999996,,,20140706_131330
-50.4028617,53.59011170000001,,,20140706_131330
-50.40279829999999,53.590109999999996,,,20140706_131340
-50.402825,53.59011170000001,,,20140706_131340
-50.40281829999999,53.590103299999996,,,20140706_131350
-50.402795000000005,53.590103299999996,,,20140706_131350
-50.402775,53.59011170000001,,,20140706_131350
-50.402756700000005,53.590109999999996,,,20140706_131400
-50.40274829999999,53.59011170000001,,,20140706_131400
-50.40274,53.59011329999999,,,20140706_131410
-50.402731700000004,53.590115000000004,,,20140706_131420
-50.4027233,53.5901167,,,20140706_131420
-50.402715,53.59012,,,20140706_131430
-50.4027067,53.590121700000005,,,20140706_131430
-50.431658299999995,53.6161983,,,20140706_160140
-50.4316467,53.6161917,,,20140706_160140
-50.4316467,53.6161967,,,20140706_160140
-50.4316333,53.6161917,,,20140706_160150
-50.4316283,53.616184999999994,,,20140706_160150
-50.431631700000004,53.61618829999999,,,20140706_160200
-50.431636700000006,53.616183299999996,,,20140706_160210
-50.431625,53.61618670000001,,,20140706_160210
-50.4316167,53.616209999999995,,,20140706_160220
-50.431631700000004,53.61619,,,20140706_160220
-50.4316233,53.6161933,,,20140706_160230
-50.431615,53.6161767,,,20140706_160230
-50.4316033,53.616183299999996,,,20140706_160240
-50.431613299999995,53.616181700000006,,,20140706_160250
-50.43112670000001,53.6155733,-0.0858406,-0.0250502,20140706_164200
-50.4311133,53.61558170000001,,,20140706_164200
-50.43112,53.61558,,,20140706_164210
-50.4311083,53.615578299999996,,,20140706_164220
-50.4311217,53.61558,,,20140706_164230
-50.4311117,53.6155733,,,20140706_164230
-50.431090000000005,53.61558170000001,,,20140706_164240
-50.43102329999999,53.6155767,,,20140706_164240
-50.4308817,53.6155267,,,20140706_164250
-50.43074,53.6154767,,,20140706_164250
-50.4311033,53.615575,,,20140706_164250
-50.431071700000004,53.6155417,,,20140706_164300
-50.4310383,53.615533299999996,,,20140706_164300
-50.430986700000005,53.615533299999996,,,20140706_164310
-50.4310367,53.61553670000001,,,20140706_164320
-50.43104829999999,53.6155233,,,20140706_164320
-50.43109329999999,53.6155167,,,20140706_164330
-50.4311133,53.615528299999994,,,20140706_164330
-50.4311667,53.6154933,,,20140706_164340
-50.4311567,53.615494999999996,,,20140706_164340
-50.4311733,53.6154833,,,20140706_164340
-50.43119,53.61547170000001,,,20140706_164350
-50.431206700000004,53.61546170000001,,,20140706_164350
-50.43122329999999,53.61545,,,20140706_164400
-50.43124,53.615438299999994,,,20140706_164410
-50.4511717,53.64567829999999,,,20140706_193240
-50.451173299999994,53.64570500000001,,,20140706_193240
-50.45118170000001,53.64573829999999,,,20140706_193240
-50.451195,53.6457733,,,20140706_193250
-50.4512083,53.6458,,,20140706_193250
-50.4512133,53.645816700000005,,,20140706_193300
-50.4512317,53.64584670000001,,,20140706_193310
-50.451240000000006,53.64587170000001,,,20140706_193310
-50.451243299999994,53.645886700000005,,,20140706_193320
-50.451241700000004,53.6459,,,20140706_193320
-50.45126,53.6459483,,,20140706_193330
-50.451254999999996,53.645956700000006,,,20140706_193330
-50.451254999999996,53.64596170000001,,,20140706_193340
-50.451268299999995,53.645978299999996,,,20140706_193340
-50.452595,53.6542967,-0.00913188,-0.0071611999999999995,20140706_201210
-50.452595,53.6543017,,,20140706_201210
-50.4525733,53.6543233,,,20140706_201220
-50.452523299999996,53.654315000000004,,,20140706_201220
-50.4525117,53.65430670000001,,,20140706_201230
-50.452529999999996,53.6543333,,,20140706_201230
-50.4525667,53.654365000000006,,,20140706_201230
-50.452568299999996,53.6544017,,,20140706_201240
-50.4526167,53.65441,,,20140706_201240
-50.452611700000006,53.654435,,,20140706_201250
-50.45264829999999,53.65451170000001,,,20140706_201300
-50.452684999999995,53.65458829999999,,,20140706_201300
-50.452605,53.654475,,,20140706_201310
-50.452595,53.654485,,,20140706_201310
-50.4525983,53.654506700000006,,,20140706_201320
-50.4526033,53.654534999999996,,,20140706_201320
-50.4526217,53.65456170000001,,,20140706_201320
-50.4526383,53.65459,,,20140706_201330
-50.452655,53.6546167,,,20140706_201330
-50.4526717,53.654644999999995,,,20140706_201340
-50.4526883,53.65467170000001,,,20140706_201350
-50.452705,53.6547,,,20140706_201350
-50.4761933,53.68350329999999,,,20140706_230450
-50.4761467,53.683525,,,20140706_230450
-50.476138299999995,53.683561700000006,,,20140706_230500
-50.476115,53.68359670000001,,,20140706_230500
-50.4760867,53.68360500000001,,,20140706_230510
-50.476048299999995,53.683668299999994,,,20140706_230520
-50.4760367,53.683696700000006,,,20140706_230530
-50.476025,53.6837083,,,20140706_230530
-50.4760083,53.6837317,,,20140706_230530
-50.475995000000005,53.683761700000005,,,20140706_230540
-50.475981700000006,53.6837833,,,20140706_230540
-50.4759667,53.683794999999996,,,20140706_230550
-50.475955,53.6838233,,,20140706_230600
-50.47594829999999,53.683845,,,20140706_230600
-50.4674117,53.6928233,0.0383348,-0.00192158,20140706_233910
-50.4673833,53.69284329999999,,,20140706_233920
-50.4673733,53.692853299999996,,,20140706_233920
-50.4673483,53.69286999999999,,,20140706_233930
-50.467335,53.6929017,,,20140706_233930
-50.46730170000001,53.692913299999994,,,20140706_233930
-50.467290000000006,53.6928783,,,20140706_233940
-50.4672217,53.692916700000005,,,20140706_233940
-50.4671933,53.69292829999999,,,20140706_233950
-50.4671317,53.69294,,,20140706_234000
-50.46707,53.69295,,,20140706_234000
-50.467163299999996,53.69304,,,20140706_234010
-50.467118299999996,53.69304,,,20140706_234010
-50.467093299999995,53.69307,,,20140706_234020
-50.467085,53.69311170000001,,,20140706_234020
-50.46707670000001,53.69315329999999,,,20140706_234030
-50.46707,53.69319670000001,,,20140706_234030
-50.4670617,53.69323829999999,,,20140706_234030
-50.466935,53.693155000000004,,,20140706_234040
-50.466965,53.693194999999996,,,20140706_234040
-50.466915,53.6931983,,,20140706_234050
-50.46687670000001,53.6931983,,,20140706_234100
-50.4668383,53.6931983,,,20140706_234100
-50.466801700000005,53.6931983,,,20140706_234110
-50.4667633,53.6931983,,,20140706_234110
-50.466725,53.6931983,,,20140706_234120
-50.4991117,53.723678299999996,,,20140707_023010
-50.499085,53.723675,,,20140707_023020
-50.499115,53.723716700000004,,,20140707_023020
-50.4990933,53.7237317,,,20140707_023030
-50.4990767,53.723755000000004,,,20140707_023040
-50.49906,53.723765,,,20140707_023040
-50.499035,53.7237733,,,20140707_023050
-50.49903,53.7237917,,,20140707_023050
-50.499015,53.72381329999999,,,20140707_023100
-50.4990033,53.723815,,,20140707_023100
-50.498995,53.7238267,,,20140707_023110
-50.498948299999995,53.7238483,,,20140707_023110
-50.49893170000001,53.723856700000006,,,20140707_023120
-50.498905,53.723878299999996,,,20140707_023130
-50.4943233,53.72816329999999,0.045061199999999996,0.055963599999999995,20140707_025640
-50.494311700000004,53.72816829999999,,,20140707_025640
-50.4942967,53.72818670000001,,,20140707_025650
-50.49429,53.728225,,,20140707_025650
-50.4942817,53.7282233,,,20140707_025700
-50.494295,53.72826170000001,,,20140707_025700
-50.494311700000004,53.7283,,,20140707_025710
-50.4943283,53.72833829999999,,,20140707_025710
-50.494345,53.7283767,,,20140707_025720
-50.4942467,53.72825329999999,,,20140707_025720
-50.49421829999999,53.7282583,,,20140707_025720
-50.494181700000006,53.7282767,,,20140707_025730
-50.494195,53.72829670000001,,,20140707_025730
-50.49438,53.7283683,,,20140707_025740
-50.4941783,53.72833000000001,,,20140707_025740
-50.4941283,53.7283167,,,20140707_025750
-50.4941517,53.7283267,,,20140707_025800
-50.4941917,53.72834,,,20140707_025800
-50.49423170000001,53.7283517,,,20140707_025810
-50.4942717,53.728365000000004,,,20140707_025810
-50.494311700000004,53.728378299999996,,,20140707_025820
-50.4943517,53.7283917,,,20140707_025820
-50.5313317,53.7573817,,,20140707_054720
-50.5313133,53.75739670000001,,,20140707_054720
-50.53132,53.75741,,,20140707_054730
-50.5313,53.7574233,,,20140707_054730
-50.5312967,53.757445,,,20140707_054740
-50.5312867,53.757459999999995,,,20140707_054740
