lon,lat,u,v,time
-50.19235,53.4209983,,,20140705_161140
-50.1923667,53.421003299999995,,,20140705_161150
-50.192345,53.4210267,,,20140705_161150
-50.192465000000006,53.42100000000001,,,20140705_161200
-50.19250170000001,53.421009999999995,,,20140705_161200
-50.1925,53.421040000000005,,,20140705_161210
-50.1925233,53.42103170000001,,,20140705_161220
-50.19254,53.421028299999996,,,20140705_161220
-50.1925533,53.4210483,,,20140705_161230
-50.1925883,53.4210567,,,20140705_161230
-50.192608299999996,53.4210533,,,20140705_161240
-50.1926283,53.421066700000004,,,20140705_161240
-50.1926617,53.421071700000006,,,20140705_161250
-50.194711700000006,53.42171170000001,-0.033867400000000006,0.018417,20140705_161920
-50.19477,53.42175,,,20140705_161940
-50.194825,53.42177170000001,,,20140705_161940
-50.194776700000006,53.421769999999995,,,20140705_161950
-50.194784999999996,53.42175329999999,,,20140705_161950
-50.194784999999996,53.4217683,,,20140705_162000
-50.194825,53.42177170000001,,,20140705_162000
-50.1948283,53.421808299999995,,,20140705_162000
-50.194875,53.421808299999995,,,20140705_162010
-50.194906700000004,53.421806700000005,,,20140705_162010
-50.1949367,53.42180329999999,,,20140705_162020
-50.194973299999994,53.4218417,,,20140705_162030
-50.19512329999999,53.421811700000006,,,20140705_162030
-50.195285,53.4217833,,,20140705_162040
-50.19502670000001,53.4218667,,,20140705_162040
-50.195063299999994,53.421878299999996,,,20140705_162050
-50.195156700000005,53.42191329999999,,,20140705_162050
-50.195209999999996,53.42193,,,20140705_162050
-50.195125,53.4219333,,,20140705_162100
-50.195115,53.421968299999996,,,20140705_162100
-50.1951033,53.42200329999999,,,20140705_162110
-50.195093299999996,53.42203829999999,,,20140705_162120
-50.1950817,53.422071700000004,,,20140705_162120
-50.1950717,53.4221067,,,20140705_162130
-50.19527,53.421985,,,20140705_162140
-50.1952917,53.421986700000005,,,20140705_162150
-50.195395,53.4220083,,,20140705_162150
-50.195423299999995,53.4219733,,,20140705_162150
-50.19545170000001,53.42201329999999,,,20140705_162210
