time,lon,lat
20161014_230538,-52.4939,56.6465
20161015_003703,-52.4716,56.6543
20161015_020959,-52.4498,56.6625
20161015_034042,-52.4279,56.6717
20161015_052857,-52.4085,56.6822
20161015_065859,-52.3952,56.6933
20161015_082950,-52.3818,56.7046
20161015_095858,-52.3686,56.7157
20161015_113517,-52.3509,56.7266
20161015_130720,-52.3298,56.7382
20161015_143848,-52.3087,56.7497
20161015_160745,-52.2883,56.7609
20161015_174829,-52.2722,56.7737
20161015_191514,-52.2612,56.7867
20161015_205055,-52.249,56.8011
20161015_222136,-52.2374,56.8147
20161015_234948,-52.227,56.8191
20161016_001142,-52.2272,56.8178
20161016_013317,-52.2192,56.8131
20161016_015915,-52.2176,56.8131
20161016_024902,-52.2145,56.813
20161016_030729,-52.2133,56.813
20161016_032404,-52.2123,56.813
20161016_043404,-52.1976,56.8202
20161016_060245,-52.1754,56.8329
20161016_073220,-52.1552,56.8464
20161016_090236,-52.1359,56.8607
20161016_104407,-52.1141,56.8745
20161016_121917,-52.089,56.8869
20161016_135243,-52.0626,56.8991
20161016_152307,-52.0355,56.911
20161016_170516,-52.0098,56.9257
20161016_183445,-51.9885,56.9407
20161016_200839,-51.9687,56.9568
20161016_213812,-51.9514,56.9727
20161016_231726,-51.9346,56.9853
20161017_005147,-51.9199,56.9942
20161017_014743,-51.9106,56.9984
20161017_021352,-51.9088,56.9985
20161017_030344,-51.9053,56.9987
20161017_033637,-51.903,56.9988
20161017_044621,-51.9118,56.9924
20161017_061535,-51.9293,56.9817
20161017_074656,-51.9498,56.9718
20161017_091624,-51.9719,56.9628
20161017_105835,-51.9914,56.9527
20161017_123152,-52.0088,56.9412
20161017_140522,-52.0233,56.9296
20161017_153626,-52.0357,56.9173
20161017_171945,-52.0527,56.906
20161017_185008,-52.0732,56.8969
20161017_202129,-52.0939,56.8877
20161017_215109,-52.1142,56.8787
20161017_233504,-52.1332,56.8681
20161018_010354,-52.1472,56.8575
20161018_023710,-52.1618,56.8463
20161018_040546,-52.1758,56.8357
20161018_050913,-52.1807,56.8312
20161018_053510,-52.1782,56.8322
20161018_062420,-52.1734,56.8343
20161018_065709,-52.1701,56.8356
20161018_080653,-52.1852,56.8284
20161018_093504,-52.2086,56.8186
20161018_110620,-52.2327,56.8083
20161018_123654,-52.2567,56.7982
20161018_141754,-52.2759,56.7851
20161018_154807,-52.2894,56.7717
20161018_171800,-52.303,56.7583
20161018_184706,-52.3164,56.7451
20161018_202824,-52.3357,56.7328
20161018_215850,-52.3583,56.7224
20161018_233233,-52.3817,56.7117
20161019_010252,-52.4042,56.7014
20161019_024800,-52.4262,56.6879
20161019_041829,-52.4464,56.6744
20161019_055159,-52.4672,56.6604
20161019_072320,-52.4876,56.6468
20161019_090537,-52.5133,56.6347
20161019_103505,-52.5415,56.6239
20161019_120642,-52.5683,56.6119
20161019_133440,-52.5925,56.5996
20161019_151403,-52.6144,56.5858
20161019_164308,-52.6341,56.5716
20161019_174457,-52.6437,56.5664
20161019_182531,-52.6473,56.5672
20161019_190144,-52.6498,56.5674
20161019_192717,-52.6517,56.5672
20161019_201606,-52.6552,56.5667
20161019_204855,-52.6576,56.5664
20161019_224307,-52.6839,56.559
20161020_001139,-52.705,56.5458
20161020_014143,-52.7264,56.5324
20161020_031100,-52.7476,56.5191
20161020_045707,-52.7704,56.5037
20161020_063118,-52.7928,56.4892
20161020_080351,-52.8147,56.4749
20161020_093329,-52.836,56.4612
20161020_111504,-52.8621,56.4475
20161020_124354,-52.8851,56.4348
20161020_141557,-52.9089,56.4217
20161020_154551,-52.9322,56.4089
20161020_171912,-52.9426,56.3981
20161020_182829,-52.9447,56.3912
20161020_192058,-52.9439,56.3868
20161020_194650,-52.9413,56.3847
20161020_200153,-52.9397,56.3835
20161020_205114,-52.9359,56.3799
20161020_211624,-52.937,56.3796
20161020_215055,-52.9384,56.3792
20161020_220601,-52.939,56.3791
20161020_222337,-52.9397,56.3789
20161020_224019,-52.9413,56.3792
20161020_234438,-52.9439,56.3695
20161020_235503,-52.9457,56.3707
20161021_000106,-52.9467,56.3714
20161021_000623,-52.9476,56.372
20161021_002719,-52.9482,56.371
20161021_003803,-52.9468,56.3714
20161021_004429,-52.946,56.3717
20161021_004931,-52.9454,56.3719
20161021_011538,-52.9451,56.3707
20161021_012723,-52.9446,56.3718
20161021_015935,-52.9456,56.37
20161021_020958,-52.9459,56.3709
20161021_021639,-52.946,56.3715
20161021_022139,-52.9462,56.3719
20161021_024753,-52.9459,56.3712
20161021_030008,-52.9444,56.3723
20161021_042103,-52.9282,56.3779
20161021_055227,-52.9039,56.3885
20161021_072500,-52.8818,56.3995
20161021_085549,-52.8611,56.4113
20161021_103536,-52.842,56.4233
20161021_120415,-52.8281,56.4365
20161021_133337,-52.8141,56.4493
20161021_150110,-52.7996,56.4617
20161021_164008,-52.7806,56.4738
20161021_180823,-52.7599,56.4853
20161021_193747,-52.7389,56.4968
20161021_210448,-52.7184,56.508
20161021_224454,-52.7016,56.5206
20161022_001335,-52.6893,56.5339
20161022_014426,-52.6833,56.5446
20161022_031740,-52.6814,56.5541
20161022_045231,-52.668,56.5628
20161022_061500,-52.6453,56.5722
20161022_074334,-52.6216,56.5823
20161022_091141,-52.5976,56.5925
20161022_095424,-52.5862,56.5977
20161022_100231,-52.5842,56.5991
20161022_111100,-52.5711,56.6066
20161022_124149,-52.5517,56.6175
20161022_141321,-52.5331,56.6288
20161022_154402,-52.5146,56.6403
20161022_172528,-52.4932,56.6508
20161022_185130,-52.4714,56.661
20161022_202331,-52.4486,56.6719
20161022_215221,-52.4251,56.6829
20161023_011350,-52.402,56.7006
20161023_024247,-52.3815,56.7134
20161023_041426,-52.3592,56.7261
20161023_054318,-52.3382,56.7383
20161023_072205,-52.3158,56.7498
20161023_084712,-52.2935,56.761
20161023_102004,-52.2727,56.7752
20161023_114915,-52.2552,56.7903
20161023_132935,-52.2437,56.8047
20161023_145658,-52.2357,56.8168
20161023_155053,-52.2321,56.8226
20161023_161553,-52.2309,56.8232
20161023_163357,-52.2301,56.8236
20161023_165127,-52.2294,56.824
20161023_170849,-52.2286,56.8243
20161023_174126,-52.2271,56.8251
20161023_184833,-52.2127,56.8323
20161023_201712,-52.1856,56.8445
20161023_214903,-52.1575,56.8574
20161023_231849,-52.1293,56.8702
20161024_010105,-52.1046,56.8848
20161024_022809,-52.0791,56.8989
20161024_035958,-52.0529,56.9139
20161024_052952,-52.0267,56.9286
20161024_071021,-51.9999,56.9429
20161024_083905,-51.9703,56.9559
20161024_100925,-51.9401,56.969
20161024_113948,-51.91,56.9821
20161024_132919,-51.9041,56.9913
20161024_144835,-51.9102,56.998
20161024_153914,-51.9122,57.0011
20161024_160406,-51.9106,57.0027
20161024_162144,-51.9094,57.0039
20161024_163910,-51.9082,57.005
20161024_171132,-51.906,57.0071
20161024_183516,-51.9129,57.001
20161024_200457,-51.9236,56.9892
20161024_213427,-51.9352,56.9778
20161024_230406,-51.947,56.9662
20161025_005016,-51.9576,56.9535
20161025_021545,-51.9705,56.9435
20161025_034456,-51.9864,56.9342
20161025_051326,-52.0043,56.9255
20161025_055306,-52.0124,56.9217
20161025_055747,-52.0133,56.9212
20161025_070938,-52.0247,56.9145
20161025_084127,-52.0408,56.9046
20161025_101406,-52.0571,56.8946
20161025_114441,-52.073,56.8848
20161025_134157,-52.0951,56.8759
20161025_151333,-52.1152,56.8681
20161025_164606,-52.1367,56.8599
20161025_181835,-52.1586,56.8511
20161025_200142,-52.1763,56.8414
20161025_213454,-52.1928,56.8333
20161025_223225,-52.1988,56.8295
20161025_225718,-52.1971,56.8293
20161025_233050,-52.1948,56.8291
20161025_234833,-52.1936,56.829
20161026_000553,-52.1924,56.8289
20161026_002212,-52.1913,56.8288
20161026_021611,-52.1959,56.8217
20161026_034407,-52.2108,56.8105
20161026_051733,-52.2281,56.7992
20161026_064647,-52.2458,56.7886
20161026_082011,-52.2617,56.778
20161026_100004,-52.2796,56.7648
20161026_113112,-52.2949,56.7528
20161026_125910,-52.3091,56.7411
20161026_144014,-52.3258,56.7298
20161026_161011,-52.345,56.7189
20161026_174300,-52.3657,56.7077
20161026_191458,-52.3876,56.697
20161026_205745,-52.4091,56.6849
20161026_222600,-52.4296,56.6729
20161026_235458,-52.4521,56.6603
20161027_012054,-52.4733,56.648
20161027_025928,-52.4968,56.6368
20161027_042609,-52.5228,56.6276
20161027_055615,-52.5499,56.618
20161027_072322,-52.576,56.6088
20161027_090712,-52.6013,56.597
20161027_103551,-52.6246,56.5851
20161027_115513,-52.6395,56.5775
20161027_130209,-52.6482,56.5729
20161027_134848,-52.652,56.5714
20161027_141351,-52.6531,56.5727
20161027_143156,-52.6539,56.5736
20161027_145000,-52.6548,56.5745
20161027_150721,-52.6555,56.5754
20161027_154040,-52.6571,56.577
20161027_170713,-52.6722,56.5716
20161027_183706,-52.6963,56.5599
20161027_201028,-52.7193,56.5469
20161027_213919,-52.7409,56.5341
20161027_231715,-52.7595,56.5207
20161028_004514,-52.7771,56.5066
20161028_021552,-52.7949,56.4931
20161028_034538,-52.8127,56.4801
20161028_052928,-52.8341,56.4667
20161028_065715,-52.8557,56.4542
20161028_082750,-52.878,56.4407
20161028_095652,-52.9008,56.4266
20161028_113638,-52.922,56.4118
20161028_130544,-52.9415,56.3976
20161028_134836,-52.9499,56.3914
20161028_135909,-52.9503,56.3908
20161028_145433,-52.952,56.3884
20161028_151934,-52.953,56.3885
20161028_153754,-52.9537,56.3886
20161028_155633,-52.9544,56.3887
20161028_161418,-52.9551,56.3888
20161028_164623,-52.9564,56.389
20161028_203154,-52.9527,56.391
20161028_212802,-52.9554,56.3913
20161028_214522,-52.9563,56.3913
20161029_045839,-52.9251,56.3899
20161029_062650,-52.9074,56.4012
20161029_075947,-52.8901,56.4132
20161029_093057,-52.8737,56.4251
20161029_111134,-52.8545,56.4365
20161029_124009,-52.8348,56.4468
20161029_141109,-52.813,56.4573
20161029_154028,-52.791,56.4682
20161029_171925,-52.7708,56.4797
20161029_184625,-52.7531,56.4922
20161029_201446,-52.735,56.5049
20161029_214033,-52.7176,56.5173
20161029_231828,-52.6996,56.5309
20161030_004610,-52.6823,56.5441
20161030_015206,-52.6737,56.5521
20161030_024011,-52.6712,56.5565
20161030_032038,-52.6682,56.5587
20161030_034518,-52.668,56.5594
20161030_041817,-52.6676,56.5605
20161030_061328,-52.6545,56.5701
20161030_074205,-52.6357,56.5831
20161030_091300,-52.6176,56.5963
20161030_104113,-52.6005,56.6092
20161030_121954,-52.5817,56.6219
20161030_134942,-52.5609,56.6342
20161030_151814,-52.5386,56.646
20161030_164432,-52.5154,56.658
20161030_184607,-52.4915,56.6742
20161030_201504,-52.4719,56.6858
20161030_214514,-52.4523,56.6967
20161030_231258,-52.4323,56.7072
20161031_005347,-52.4101,56.7171
20161031_021958,-52.3867,56.7263
20161031_034934,-52.3622,56.7358
20161031_051859,-52.3379,56.7454
20161031_065955,-52.3179,56.7568
20161031_082844,-52.2988,56.7682
20161031_100046,-52.2787,56.7799
20161031_112953,-52.2581,56.7908
20161031_131404,-52.2408,56.7997
20161031_144337,-52.227,56.8073
20161031_153925,-52.2216,56.8104
20161031_160445,-52.2226,56.8104
20161031_163748,-52.2239,56.8105
20161031_165540,-52.2246,56.8105
20161031_184331,-52.2135,56.8175
20161031_201234,-52.1922,56.8286
20161031_214611,-52.1694,56.8395
20161031_231731,-52.147,56.8499
20161101_010706,-52.1452,56.8456
20161101_023607,-52.1608,56.8356
20161101_035148,-52.1741,56.8272
20161101_045537,-52.1853,56.82
20161101_070428,-52.1964,56.8157
20161101_083608,-52.1992,56.8175
20161101_091925,-52.2005,56.8184
20161101_093716,-52.201,56.8187
20161101_095444,-52.2015,56.8191
20161101_101141,-52.202,56.8194
20161101_104402,-52.203,56.8201
20161101_121734,-52.2145,56.8131
20161101_134617,-52.2321,56.802
20161101_143111,-52.2411,56.7964
20161101_144543,-52.2439,56.7946
20161101_155548,-52.2379,56.7978
20161101_172326,-52.2267,56.8057
20161101_190031,-52.2242,56.8096
20161101_203237,-52.2268,56.8117
20161101_211439,-52.228,56.8127
20161101_221813,-52.2298,56.8142
20161101_235537,-52.2372,56.8096
20161102_012530,-52.2462,56.7992
20161102_030835,-52.2381,56.7994
20161102_043629,-52.2222,56.8057
20161102_061316,-52.2157,56.8092
20161102_074813,-52.2182,56.8107
20161102_111057,-52.223,56.8143
20161102_124340,-52.2205,56.8141
20161102_141244,-52.2181,56.814
20161102_142939,-52.2176,56.814
20161102_144607,-52.2171,56.814
20161102_161550,-52.2112,56.8161
20161102_175016,-52.2083,56.8149
20161102_183330,-52.2069,56.8143
20161102_192131,-52.2054,56.8137
20161102_195422,-52.2044,56.8133
20161102_211814,-52.2036,56.8135
20161102_225126,-52.2045,56.815
20161102_233420,-52.205,56.8157
20161103_003747,-52.2056,56.8167
20161103_021619,-52.2043,56.8187
20161103_034902,-52.1991,56.8193
20161103_043201,-52.1967,56.8195
20161103_051957,-52.194,56.8198
20161103_071318,-52.189,56.821
20161103_084451,-52.1878,56.8192
20161103_092739,-52.1873,56.8184
20161103_101617,-52.1866,56.8174
20161103_121102,-52.1868,56.8159
20161103_134501,-52.1863,56.8153
20161103_142830,-52.1861,56.8151
20161103_151722,-52.1859,56.8148
20161103_171159,-52.1798,56.8177
20161103_184343,-52.1723,56.8167
20161103_201214,-52.1652,56.8158
20161103_220440,-52.1592,56.8154
20161103_233614,-52.1606,56.8128
20161104_010554,-52.1619,56.8101
20161104_021339,-52.1632,56.8068
20161104_032117,-52.164,56.8077
20161104_045810,-52.1495,56.815
20161104_062544,-52.1251,56.8262
20161104_075548,-52.1036,56.8388
20161104_092337,-52.0818,56.8526
20161104_105902,-52.0603,56.8662
20161104_122458,-52.0403,56.8805
20161104_135437,-52.018,56.8935
20161104_152324,-51.9953,56.9069
20161104_170448,-51.9736,56.9185
20161104_183019,-51.9535,56.9315
20161104_200158,-51.9368,56.9459
20161104_212603,-51.9245,56.9612
20161104_230402,-51.9186,56.9763
20161105_003129,-51.9188,56.9899
20161105_012536,-51.917,56.995
20161105_015157,-51.9146,56.9952
20161105_021041,-51.9129,56.9954
20161105_022909,-51.9112,56.9956
20161105_024703,-51.9095,56.9958
20161105_030412,-51.908,56.996
20161105_042813,-51.9129,56.9858
20161105_055740,-51.9267,56.9712
20161105_072909,-51.9424,56.9577
20161105_085811,-51.9589,56.9454
20161105_103901,-51.9777,56.934
20161105_120510,-51.9974,56.9236
20161105_133727,-52.0179,56.9114
20161105_150647,-52.0349,56.9005
20161105_164731,-52.0485,56.8884
20161105_181448,-52.0636,56.8759
20161105_194409,-52.0826,56.8639
20161105_211451,-52.1018,56.8528
20161105_225723,-52.1254,56.8425
20161106_002638,-52.1491,56.8353
20161106_020144,-52.1714,56.8284
20161106_033022,-52.1858,56.8224
20161106_043140,-52.1887,56.8197
20161106_045820,-52.185,56.8191
20161106_051704,-52.1824,56.8187
20161106_053508,-52.1799,56.8183
20161106_055341,-52.1774,56.8179
20161106_061136,-52.1746,56.8175
20161106_073140,-52.1791,56.8086
20161106_085803,-52.1978,56.7939
20161106_102833,-52.2217,56.7815
20161106_115711,-52.2486,56.7707
20161106_123523,-52.2592,56.7659
20161106_123729,-52.2596,56.7657
20161106_134124,-52.2759,56.7584
20161106_151021,-52.3017,56.7483
20161106_164027,-52.3249,56.7381
20161106_181016,-52.347,56.7276
20161106_194819,-52.368,56.7172
20161106_211425,-52.3868,56.7065
20161106_224546,-52.4077,56.6957
20161107_001244,-52.4295,56.6852
20161107_015202,-52.4522,56.6745
20161107_032122,-52.476,56.6638
20161107_044838,-52.4963,56.653
20161107_061859,-52.519,56.6412
20161107_075617,-52.5397,56.6311
20161107_092427,-52.5614,56.6199
20161107_105522,-52.5838,56.6083
20161107_122521,-52.606,56.5968
20161107_140828,-52.6277,56.587
20161107_153521,-52.6492,56.5774
20161107_163309,-52.6553,56.5739
20161107_165806,-52.6551,56.5745
20161107_171606,-52.6549,56.5749
20161107_173241,-52.6547,56.5753
20161107_175031,-52.6546,56.5757
20161107_180847,-52.6537,56.5761
20161107_193723,-52.6563,56.571
20161107_210605,-52.6748,56.5587
20161107_223553,-52.6956,56.5463
20161108_000332,-52.7171,56.5344
20161108_014219,-52.739,56.522
20161108_031038,-52.7613,56.5103
20161108_044220,-52.784,56.4973
20161108_061208,-52.8058,56.4839
20161108_075356,-52.8287,56.4707
20161108_092221,-52.8507,56.4582
20161108_105139,-52.873,56.4455
20161108_122056,-52.8952,56.4328
20161108_142424,-52.892,56.4243
20161108_142654,-52.8919,56.4241
20161108_153215,-52.9062,56.416
20161108_170250,-52.9306,56.4037
20161108_181709,-52.9455,56.3958
20161108_191329,-52.953,56.391
20161108_195620,-52.9588,56.3899
20161108_202201,-52.96,56.3902
20161108_203959,-52.9609,56.3905
20161108_205659,-52.9617,56.3907
20161108_211452,-52.9626,56.391
20161108_213211,-52.9634,56.3912
20161108_214859,-52.9642,56.3914
20161108_225621,-52.9524,56.3997
20161109_002458,-52.9322,56.4107
20161109_015509,-52.912,56.422
20161109_032416,-52.8922,56.4334
20161109_050711,-52.871,56.4438
20161109_063744,-52.8511,56.4536
20161109_080953,-52.8322,56.4633
20161109_094135,-52.812,56.4735
20161109_112154,-52.7942,56.485
20161109_124803,-52.7768,56.4967
20161109_141809,-52.7573,56.5095
20161109_154641,-52.7376,56.5227
20161109_172809,-52.7172,56.5341
20161109_185545,-52.6941,56.5447
20161109_200859,-52.6815,56.5508
20161109_211145,-52.6755,56.5543
20161109_215705,-52.6755,56.5556
20161109_222400,-52.6755,56.5554
20161109_224309,-52.6756,56.5554
20161109_230212,-52.6756,56.5553
20161109_232157,-52.6756,56.5552
20161109_233943,-52.6764,56.5553
20161110_010738,-52.6714,56.5638
20161110_023652,-52.6518,56.5764
20161110_040804,-52.631,56.5893
20161110_053718,-52.6098,56.6023
20161110_071740,-52.5861,56.6142
20161110_084716,-52.5625,56.6255
20161110_101856,-52.5382,56.6371
20161110_114923,-52.5136,56.6483
20161110_133015,-52.4902,56.6608
20161110_145827,-52.4681,56.674
20161110_162949,-52.4459,56.6879
20161110_175907,-52.4235,56.7018
20161110_185940,-52.4112,56.709
20161110_192509,-52.4087,56.7099
20161110_194344,-52.4069,56.7105
20161110_200159,-52.4051,56.7112
20161110_202020,-52.4032,56.7118
20161110_213811,-52.3927,56.7127
20161110_220338,-52.3891,56.7128
20161110_222120,-52.3865,56.7129
20161110_223918,-52.3839,56.713
20161111_000650,-52.3715,56.7133
20161111_011442,-52.3675,56.7144
20161111_015731,-52.3666,56.7148
20161111_030515,-52.364,56.7196
20161111_040029,-52.362,56.7235
20161111_080833,-52.3699,56.7419
20161111_093319,-52.3784,56.7371
20161111_105933,-52.3928,56.7252
20161111_123031,-52.408,56.7144
20161111_140029,-52.4234,56.7024
20161111_153644,-52.4392,56.6921
20161111_170807,-52.4589,56.682
20161111_183700,-52.4787,56.6724
20161111_200301,-52.4987,56.6618
20161111_214303,-52.5168,56.6514
20161111_231258,-52.5333,56.6398
20161112_004353,-52.5499,56.6281
20161112_021305,-52.5658,56.6167
20161112_035126,-52.5828,56.6067
20161112_051856,-52.6035,56.5972
20161112_065016,-52.6241,56.5874
20161112_082005,-52.6438,56.5775
20161112_092306,-52.6515,56.5736
20161112_094809,-52.6505,56.5744
20161112_100712,-52.6498,56.575
20161112_102450,-52.6492,56.5756
20161112_104154,-52.6486,56.5761
20161112_122639,-52.6394,56.5756
20161112_133721,-52.636,56.5758
20161112_141403,-52.6342,56.5758
20161112_144300,-52.6328,56.5759
20161112_150049,-52.6319,56.5759
20161112_151804,-52.6311,56.576
20161112_153459,-52.6303,56.576
20161112_170516,-52.6267,56.5748
20161112_181336,-52.6279,56.5759
20161112_185015,-52.6286,56.5765
20161112_191817,-52.6291,56.5769
20161112_195213,-52.6298,56.5774
20161112_200936,-52.6301,56.5777
20161112_204142,-52.6307,56.5782
20161112_215452,-52.6249,56.5768
20161112_230549,-52.6235,56.5756
20161112_234327,-52.6228,56.575
20161113_001201,-52.6222,56.5745
20161113_004648,-52.6215,56.574
20161113_010543,-52.6211,56.5737
20161113_013833,-52.6205,56.5731
20161113_025545,-52.6152,56.5745
20161113_040627,-52.6148,56.576
20161113_044311,-52.6145,56.5768
20161113_051257,-52.6144,56.5774
20161113_054737,-52.6141,56.5782
20161113_060538,-52.614,56.5785
20161113_063852,-52.6138,56.5792
20161113_075747,-52.6097,56.5823
20161113_091004,-52.6099,56.5819
20161113_094759,-52.6101,56.5817
20161113_101608,-52.6101,56.5816
20161113_103402,-52.6102,56.5815
20161113_105053,-52.6103,56.5814
20161113_114043,-52.6104,56.5812
20161113_130412,-52.6034,56.5811
20161113_141832,-52.6035,56.5809
20161113_145737,-52.6036,56.5808
20161113_152652,-52.6036,56.5807
20161113_154518,-52.6037,56.5807
20161113_175035,-52.6034,56.5783
20161113_190428,-52.6068,56.579
20161113_194336,-52.6086,56.5794
20161113_201213,-52.6099,56.5796
20161113_202949,-52.6108,56.5798
20161113_210408,-52.6124,56.5801
20161113_224203,-52.6064,56.5767
20161113_235725,-52.6039,56.5747
20161114_003701,-52.6026,56.5736
20161114_010617,-52.6017,56.5729
20161114_012400,-52.6011,56.5724
20161114_014048,-52.6006,56.5719
20161114_034125,-52.5928,56.5681
20161114_050039,-52.5947,56.5674
20161114_054203,-52.5957,56.5671
20161114_061235,-52.5965,56.5668
20161114_064620,-52.5973,56.5666
20161114_070336,-52.5977,56.5664
20161114_083909,-52.5979,56.5659
20161114_095832,-52.5992,56.5657
20161114_103712,-52.5997,56.5656
20161114_110556,-52.6002,56.5656
20161114_112326,-52.6004,56.5655
20161114_113950,-52.6007,56.5655
20161114_115802,-52.601,56.5654
20161114_133542,-52.5968,56.5629
20161114_145844,-52.5931,56.5608
20161114_153728,-52.5914,56.5599
20161114_162317,-52.5893,56.5587
20161114_165637,-52.5878,56.5579
20161114_173852,-52.5853,56.5563
20161114_174101,-52.585,56.5561
20161114_201639,-52.5581,56.5489
20161114_214639,-52.5378,56.5611
20161114_231526,-52.5177,56.5732
20161115_004256,-52.4979,56.585
20161115_022431,-52.4751,56.5974
20161115_035250,-52.455,56.6101
20161115_052751,-52.4334,56.6237
20161115_065423,-52.4137,56.6361
20161115_083652,-52.3943,56.6505
20161115_100231,-52.3778,56.6652
20161115_113155,-52.3605,56.6806
20161115_130334,-52.3428,56.6964
20161115_144412,-52.3203,56.7109
20161115_161316,-52.2965,56.7244
20161115_174610,-52.2757,56.7399
20161115_191349,-52.2589,56.7555
20161115_205448,-52.2466,56.7702
20161115_222129,-52.2385,56.7829
20161115_235617,-52.2296,56.7969
20161116_012610,-52.2212,56.8101
20161116_022234,-52.2158,56.8147
20161116_024749,-52.2137,56.814
20161116_030625,-52.2121,56.8135
20161116_032456,-52.2105,56.8129
20161116_034308,-52.209,56.8124
20161116_052520,-52.1889,56.8158
20161116_065234,-52.1657,56.8271
20161116_082247,-52.1457,56.8395
20161116_095158,-52.1283,56.8522
20161116_113425,-52.1078,56.8641
20161116_130514,-52.0869,56.8756
20161116_143631,-52.0646,56.8865
20161116_161059,-52.0403,56.8972
20161116_175403,-52.0186,56.9086
20161116_192101,-52.0015,56.9208
20161116_205359,-51.9832,56.9339
20161116_222102,-51.9661,56.9461
20161116_235940,-51.9507,56.9597
20161117_012715,-51.9374,56.9731
20161117_025711,-51.9268,56.9829
20161117_042656,-51.9181,56.9901
20161117_052156,-51.9138,56.9931
20161117_054720,-51.9144,56.9924
20161117_060645,-51.9148,56.9918
20161117_062538,-51.9152,56.9913
20161117_064340,-51.9156,56.9907
20161117_082142,-51.9316,56.9832
20161117_094659,-51.9562,56.9725
20161117_111539,-51.979,56.9606
20161117_124512,-52.0009,56.9476
20161117_132433,-52.0106,56.9422
20161117_132650,-52.0111,56.942
20161117_143207,-52.0208,56.9329
20161117_160002,-52.0351,56.9176
20161117_172941,-52.0509,56.9031
20161117_185428,-52.0671,56.8897
20161117_203242,-52.0873,56.8772
20161117_215900,-52.1124,56.8662
20161117_232644,-52.1387,56.8556
20161118_005349,-52.1651,56.8456
20161118_023412,-52.184,56.838
20161118_040358,-52.1933,56.8303
20161118_045936,-52.1952,56.8278
20161118_052455,-52.1921,56.828
20161118_054336,-52.1899,56.8281
20161118_060228,-52.1876,56.8282
20161118_062038,-52.1853,56.8284
20161118_080313,-52.1916,56.8214
20161118_093241,-52.2116,56.809
20161118_110326,-52.2337,56.7972
20161118_123134,-52.256,56.786
20161118_140959,-52.2737,56.7736
20161118_153622,-52.2877,56.7612
20161118_170627,-52.3001,56.7478
20161118_183237,-52.3107,56.7343
20161118_201054,-52.3222,56.7215
20161118_213554,-52.3378,56.7098
20161118_230434,-52.3559,56.6985
20161119_003119,-52.3762,56.6893
20161119_021158,-52.3926,56.6784
20161119_034113,-52.4086,56.6679
20161119_050815,-52.4202,56.6575
20161119_063644,-52.4333,56.6478
20161119_081451,-52.448,56.639
20161119_094223,-52.4663,56.6309
20161119_110925,-52.488,56.6236
20161119_123841,-52.5131,56.6164
20161119_141747,-52.5381,56.6083
20161119_154615,-52.5622,56.6005
20161119_171635,-52.5842,56.5921
20161119_184514,-52.6047,56.583
20161119_202514,-52.6212,56.5775
20161119_215320,-52.6367,56.5743
20161119_224721,-52.6424,56.5734
20161119_231239,-52.641,56.5735
20161119_233140,-52.64,56.5735
20161119_234925,-52.639,56.5735
20161120_000727,-52.638,56.5736
20161120_004051,-52.6362,56.5736
20161120_014859,-52.6488,56.567
20161120_031755,-52.6695,56.5559
20161120_044924,-52.6895,56.5446
20161120_061506,-52.7075,56.5339
20161120_065148,-52.7153,56.5294
20161120_065505,-52.716,56.5289
20161120_075742,-52.7284,56.5233
20161120_092743,-52.7507,56.5125
20161120_105846,-52.7751,56.5021
20161120_122736,-52.8005,56.4921
20161120_140800,-52.8259,56.4807
20161120_153550,-52.8487,56.469
20161120_170458,-52.8719,56.4571
20161120_183006,-52.894,56.4458
20161120_200727,-52.913,56.4332
20161120_213521,-52.9284,56.4192
20161120_230106,-52.943,56.4089
20161121_002552,-52.9576,56.3993
20161121_020656,-52.9788,56.39
20161121_033359,-53.0021,56.3785
20161121_050241,-53.0246,56.3659
20161121_063119,-53.0469,56.352
20161121_071101,-53.0566,56.346
20161121_071334,-53.0567,56.3457
20161121_081948,-53.0695,56.3369
20161121_094946,-53.0922,56.3221
20161121_111932,-53.1182,56.3099
20161121_124558,-53.1426,56.2976
20161121_142150,-53.1671,56.2843
20161121_154832,-53.1896,56.2706
20161121_171813,-53.2116,56.2554
20161121_184226,-53.2321,56.2401
20161121_201820,-53.2512,56.2227
20161121_214540,-53.2704,56.2057
20161121_231347,-53.2924,56.1894
20161122_004155,-53.3161,56.1738
20161122_021903,-53.341,56.1576
20161122_034530,-53.3638,56.1424
20161122_051058,-53.3853,56.127
20161122_063812,-53.4069,56.1107
20161122_081714,-53.429,56.0947
20161122_094400,-53.4489,56.079
20161122_111313,-53.4681,56.0628
20161122_124020,-53.4894,56.0485
20161122_141909,-53.5147,56.0345
20161122_154539,-53.5376,56.0213
20161122_171502,-53.5597,56.0068
20161122_184203,-53.5804,55.9919
20161122_201826,-53.5964,55.9775
20161122_214451,-53.6148,55.9615
20161122_231549,-53.6342,55.9446
20161123_004150,-53.6525,55.9287
20161123_022212,-53.6723,55.9101
20161123_034920,-53.6934,55.8945
20161123_051737,-53.7138,55.8787
20161123_064251,-53.7328,55.8635
20161123_082618,-53.7468,55.8467
20161123_095242,-53.7626,55.8296
20161123_111818,-53.7782,55.8127
20161123_124625,-53.7944,55.7952
20161123_142428,-53.8117,55.7743
20161123_155120,-53.835,55.7581
20161123_171741,-53.8581,55.7421
20161123_184100,-53.8805,55.7266
