time,lat,lon,log,battery,u,v,wptLat,wptLon
20200113_083030,56.27348333333333,-50.16481666666667,0267.0152,87.55160654062722,0.0356233828921682,-0.0106970169339463,56.13381666666668,-51.75865
20200113_175354,56.2578,-50.28996666666666,0267.0153,87.42380982257481,0.0342712126756191,-0.0449425249394544,56.13381666666668,-51.75865
20200114_113515,56.24218333333334,-50.49933333333333,0267.0155,87.17613133833929,0.0849642399512193,-0.0712421591539324,56.13381666666668,-51.75865
20200114_205729,56.22845,-50.57213333333335,0267.0156,87.0495778482909,0.11750251350278698,-0.10918609687688499,56.13381666666668,-51.75865
20200115_062402,56.23011666666667,-50.63545,0267.0157,86.923137709247,0.15369131040099,-0.0712614578736058,56.13381666666668,-51.75865
20200115_153925,56.23018333333333,-50.71496666666667,0267.0158,86.79760147180279,0.137425513352285,-0.0366868566924454,56.13381666666668,-51.75865
20200116_011548,56.23521666666667,-50.76750000000001,0267.0160,86.663357552067,0.16114562761290802,-0.0593926890464387,56.13381666666668,-51.75865
20200116_103437,56.22631666666667,-50.8272,0267.0161,86.53782276784081,0.158712650095347,-0.0687149381240043,56.13381666666668,-51.75865
20200116_195013,56.21939999999999,-50.89084999999999,0267.0163,86.4084398623348,0.151945133979928,-0.0652127474519816,56.13381666666668,-51.75865
20200116_195444,56.21939999999999,-50.89084999999999,0267.0164,86.4058400553222,0.151945133979928,-0.0652127474519816,56.13381666666668,-51.75865
20200117_051314,56.22286666666668,-50.96093333333334,0267.0165,86.28132107048211,0.14824758436662802,-0.0335848854226207,56.13381666666668,-51.75865
20200117_143259,56.21418333333333,-51.04245,0267.0166,86.1560129882649,0.123190416445775,-0.037685743480187,56.13381666666668,-51.75865
20200117_230137,56.19673333333333,-51.13405,0267.0167,86.03341661084671,0.0832710145217001,-0.0846763226164063,56.13381666666668,-51.75865
20200119_021844,56.14128333333333,-51.50733333333332,0267.0170,85.64855362024029,-0.0101477009279185,-0.080179422562976,56.13381666666668,-51.75865
20200119_113736,56.14149999999999,-51.65086666666666,0267.0171,85.5212095795967,-0.0157259142457599,-0.0592890934172577,56.13381666666668,-51.75865
20200119_205630,56.14358333333333,-51.57308333333334,0267.0172,85.395785239939,-0.0343889264523077,-0.030473929331406,56.13381666666668,-48.02538333333334
20200119_211659,56.14358333333333,-51.57308333333334,0267.0174,85.3809711355863,-0.0343889264523077,-0.030473929331406,56.62006666666666,-53.47196666666667
20200120_064532,56.17908333333333,-51.70655,0267.0175,85.25464289432891,-0.0316749797709038,-0.0465280176891421,56.62006666666666,-53.47196666666667
20200120_150533,56.20976666666667,-51.8372,0267.0176,85.134082475337,-0.0697316617175697,-0.0705549108043494,56.62006666666666,-53.47196666666667
20200121_012828,56.23891666666666,-52.01323333333333,0267.0179,84.9608211053594,-0.128634075925404,-0.0604655599254541,56.62006666666666,-53.47196666666667
20200121_105657,56.292716666666664,-52.2135,0267.0181,84.8277077892321,-0.22666025140015503,0.0101146114398967,56.62006666666666,-53.47196666666667
20200121_201231,56.38141666666667,-52.4198,0267.0183,84.6960651297269,-0.271016628966043,0.12392343385083199,56.62006666666666,-53.47196666666667
20200122_145400,56.55686666666668,-52.62661666666666,0267.0185,84.4395663388043,0.072261808706262,0.30674169373181603,56.62006666666666,-53.47196666666667
20200123_084951,56.64166666666666,-52.81298333333334,0267.0187,84.18849386391591,0.171348263791731,0.28975047007457694,56.62006666666666,-53.47196666666667
20200123_175536,56.66041666666667,-52.88918333333334,0267.0188,84.06442828309379,0.159872296883401,0.222079058303725,56.62006666666666,-53.47196666666667
20200124_031326,56.66598333333333,-52.98091666666666,0267.0189,83.93787624626341,0.121973242066286,0.169251755354422,56.62006666666666,-53.47196666666667
20200124_205441,56.64591666666667,-53.21466666666666,0267.0191,83.6891797828147,0.0251735567781502,0.0683389514109983,56.62006666666666,-53.47196666666667
20200125_062342,56.63355,-53.33876666666666,0267.0192,83.5593449265089,0.0545832407110682,0.0479813972538979,56.62006666666666,-53.47196666666667
20200126_001856,56.73986666666666,-53.17503333333334,0267.0194,83.3078205008207,0.0476309784137751,0.0733802277984373,58.17439999999999,-50.49415000000001
20200126_181602,56.87333333333332,-52.82915,0267.0196,83.05561887554171,0.15765190138558,0.0647035125804761,58.17439999999999,-50.49415000000001
20200127_032143,56.96445000000001,-52.63065,0267.0197,82.93155329471949,0.21276811471845,0.0370307795073457,58.17439999999999,-50.49415000000001
20200127_124716,57.06231666666666,-52.51295,0267.0198,82.8048864536666,0.153848054269314,0.00741030281559413,58.17439999999999,-50.49415000000001
20200127_222519,57.12881666666667,-52.38031666666667,0267.0200,82.665554817692,0.104749402731125,-0.0719107739933085,58.17439999999999,-50.49415000000001
20200128_080424,57.20451666666666,-52.28901666666668,0267.0202,82.5261069242768,0.0600372892848873,-0.0217906572921811,58.17439999999999,-50.49415000000001
20200128_134244,57.2398,-52.23573333333334,0268.0001,82.48403663357979,1.6235448117738998,1.9261318388241802,57.20467167043015,-52.289295000147675
20200128_143621,57.23211666666666,-52.23338333333333,0268.0002,82.44648902252491,0.236442526219534,-0.11014348095515199,57.20467167043015,-52.289295000147675
20200128_225843,57.20366666666666,-52.36216666666666,0269.0000,82.31541161941091,0.10974168199446802,-0.0572130412064321,56.62006666666666,-53.47196666666667
20200129_080706,57.1634,-52.46603333333334,0269.0001,82.18885803853641,0.0994030331649586,-0.0559831351199158,56.62006666666666,-53.47196666666667
20200129_173857,57.12961666666667,-52.56399999999999,0269.0003,82.0585723667573,0.0726413329929126,-0.0251326625999007,56.62006666666666,-53.47196666666667
20200129_183944,57.12961666666667,-52.56399999999999,0269.0007,82.012542549267,0.0726413329929126,-0.0251326625999007,56.62006666666666,-53.47196666666667
20200130_040531,57.07478333333334,-52.63850000000001,0269.0008,81.8857628113403,0.0729695841584514,-0.0537067959566822,56.62006666666666,-53.47196666666667
20200130_131256,57.02408333333333,-52.70406666666666,0269.0009,81.7620366477487,0.10958291730925901,-0.0724476388939415,56.62006666666666,-53.47196666666667
20200130_222738,56.99366666666666,-52.74971666666666,0269.0010,81.63695336019171,0.170243444885129,-0.0494871047804722,56.62006666666666,-53.47196666666667
20200131_084122,56.96724999999999,-52.7761,0269.0012,81.4711556270665,0.18159259017711601,-0.0336570103843986,56.62006666666666,-53.47196666666667
20200131_181331,56.95198333333333,-52.83683333333333,0269.0013,81.3432450130528,0.17512333537836303,-0.0103938740957314,56.62006666666666,-53.47196666666667
20200201_033325,56.93406666666666,-52.89623333333334,0269.0014,81.21759615121309,0.162163621303849,0.033746373566999,56.62006666666666,-53.47196666666667
20200201_124126,56.90966666666666,-52.94389999999999,0269.0015,81.0938700784476,0.16762992619985598,0.0362201509448554,56.62006666666666,-53.47196666666667
20200201_221449,56.90046666666667,-53.03255000000001,0269.0016,80.96528062997291,0.11427000153421499,0.0852249474661064,56.62006666666666,-53.47196666666667
20200202_075256,56.88253333333334,-53.13546666666666,0269.0018,80.8348817434285,0.0786002474927168,0.11769445541306801,56.62006666666666,-53.47196666666667
20200202_171823,56.81678333333333,-53.2183,0269.0020,80.6971319352533,0.0476900079015111,0.0473191295124391,56.62006666666666,-53.47196666666667
20200203_034613,56.73838333333333,-53.17041666666668,0269.0022,80.5199116361229,0.129733879946001,-0.0312199411169196,56.18494999999999,-53.41048333333334
